PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,BLDG_INTERACTION_ID,DISTANCE_CD,AZIMUTH,ITREE_ECO_VERSION,ELEC_AVOID_VALUE_SUM,ELEC_AVOID_SUM,FUEL_AVOID_VALUE_SUM,FUEL_AVOID_SUM,CARBON_AVOID_VALUE_SUM,CARBON_AVOID_SUM,COOLING_CLIMATE_C_ELEC_AVOID,COOLING_CLIMATE_ELEC_AVOID,COOLING_SHADING_C_ELEC_AVOID,COOLING_SHADING_ELEC_AVOID,HEATING_CLIMATE_FUEL_AVOID,HEATING_CLIMATE_C_FUEL_AVOID,HEATING_CLIMATE_C_ELEC_AVOID,HEATING_CLIMATE_ELEC_AVOID,HEATING_SHADING_FUEL_AVOID,HEATING_SHADING_C_FUEL_AVOID,HEATING_SHADING_C_ELEC_AVOID,HEATING_SHADING_ELEC_AVOID,HEATING_WINDBREAK_FUEL_AVOID,HEATING_WINDBREAK_C_FUEL_AVOID,HEATING_WINDBREAK_C_ELEC_AVOID,HEATING_WINDBREAK_ELEC_AVOID,CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN
1796131,4,17,3,93,20008,1,1,1,2,,,6.0.35,4.171624179,30.3832788,20.75505333,2455126.87,12.49944567,537.4506515,8.747479653,7.875576939,1.718436888,1.547152147,190280.673,39.03874399,1.770353754,1.593894213,-4156.270831,-0.852717149,-0.038820616,-0.034951181,2269002.468,465.5176224,21.54955262,19.40160668,942083011290487,352769574489998,942082970290487,942082966290487,942082985290487,
1796131,4,17,3,93,20008,1,1,7,2,,,6.0.35,4.721230554,34.38623856,15.83599736,1873248.988,9.826428842,422.5163838,8.747479653,7.875576939,11.59944903,10.44327702,190280.673,39.03874399,1.770353754,1.593894213,-586034.1533,-120.233111,-5.473706546,-4.928116298,2269002.468,465.5176224,21.54955262,19.40160668,942083023290487,352769574489998,942082970290487,942082966290487,942082991290487,
1916052,4,18,4,89,20075,1,1,1,2,,,6.0.35,2.718399886,19.79897951,10.84170522,1282471.376,6.630730457,285.1078759,10.11293521,9.104931078,0.0,0.0,1282471.376,263.1169574,11.87798326,10.69404843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942083666290487,352769578489998,942083648290487,942083645290487,942083661290487,
1857782,1,17,3,31,22042,1,2,1,2,,,6.0.35,2.237393814,16.29565779,4.696808266,555588.0775,3.071922963,132.0864174,1.553303323,1.398478226,11.25576178,10.13384671,202390.1538,41.52317351,1.874518807,1.687676642,-400110.3058,-82.08823079,-3.737130998,-3.364633457,753308.2295,154.5517296,7.153292169,6.440289669,785696001290487,352769600489998,785695966290487,785695959290487,785695986290487,
1857782,1,17,3,31,22042,1,2,3,1,,,6.0.35,2.33403087,16.9994965,2.484416187,293882.9807,1.841383065,79.17571341,10.11915356,9.110529614,6.121931118,5.511729258,1316325.607,270.0626268,12.19029244,10.97522828,-1022442.626,-209.7684189,-9.549871562,-8.597990647,0.0,0.0,0.0,0.0,785696004290487,352769600489998,785695966290487,785695959290487,785695988290487,
1857782,1,17,3,31,22042,1,2,4,1,,,6.0.35,0.448490197,3.266498158,1.699862192,201077.6497,1.043817595,44.8820261,1.768074915,1.591842516,0.0,0.0,229815.2922,47.14982461,2.128473072,1.916318083,-28737.64247,-5.89592968,-0.268416816,-0.241662441,0.0,0.0,0.0,0.0,785696006290487,352769600489998,785695966290487,785695959290487,785695989290487,
1857874,1,17,3,31,22134,1,1,2,2,,,6.0.35,0.675823536,4.922239884,1.633067945,193176.5209,1.048888096,45.10004728,1.800848461,1.621349368,1.89028059,1.701867373,315093.7937,64.64590309,2.914788531,2.624257757,-121917.2729,-25.01303537,-1.138738025,-1.025234615,0.0,0.0,0.0,0.0,785693626290487,352769604489998,785693596290487,785693591290487,785693613290487,
1857874,1,17,3,31,22134,1,1,2,3,,,6.0.35,0.675823536,4.922239884,1.633067945,193176.5209,1.048888096,45.10004728,1.800848461,1.621349368,1.89028059,1.701867373,315093.7937,64.64590309,2.914788531,2.624257757,-121917.2729,-25.01303537,-1.138738025,-1.025234615,0.0,0.0,0.0,0.0,785693627290487,352769604489998,785693596290487,785693591290487,785693613290487,
1857977,1,17,3,31,22301,1,1,4,2,,,6.0.35,5.244113139,38.19456037,-0.777797515,-92006.10317,0.547624327,23.54672832,5.030047367,4.52867873,38.28892145,34.47248336,522429.2356,107.1836717,4.843080422,4.360347665,-614435.3388,-126.0600119,-5.73898077,-5.166949384,0.0,0.0,0.0,0.0,785695254290487,352769606489998,785695212290487,785695205290487,785695233290487,
1837534,4,17,3,197,20021,1,1,1,1,,,6.0.35,2.245903822,16.35763891,7.40735875,876220.6107,4.603416496,197.9375135,10.03831504,9.037748651,0.0,0.0,876220.6107,179.7689254,8.130273071,7.319890259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785694546290487,352769651489998,785694526290487,785694523290487,785694540290487,
1857132,1,17,3,31,23612,1,1,1,1,,,6.0.35,15.04593323,109.5843644,-14.71444525,-1740579.961,-5.474397786,-235.3879312,9.851764607,8.869792582,128.1309518,115.3595332,212867.2521,43.67269692,1.979388228,1.782093232,-1953447.213,-400.777044,-18.24568882,-16.42705462,0.0,0.0,0.0,0.0,707805274126144,352769670489998,707805244126144,707805238126144,707805261126144,
1854642,1,17,3,31,23241,1,1,1,1,,,6.0.35,1.314661013,9.575098419,0.979403446,115854.1816,0.800137095,34.40426195,5.066370221,4.561381113,4.546697635,4.093506754,725440.5283,148.8342805,6.715776744,6.046383478,-609586.3467,-125.0651732,-5.693689962,-5.126172925,0.0,0.0,0.0,0.0,491757910126144,352769721489998,491757893126144,491757891126144,491757908126144,
1857693,1,17,3,31,21835,1,2,1,1,,,6.0.35,0.744803584,5.424643728,-0.027319218,-3231.605575,0.124708135,5.36219525,5.005832131,4.506877141,1.070442923,0.963746809,387088.3739,79.41659914,3.594616206,3.236323789,-390319.9795,-80.07960827,-3.645686885,-3.282304011,0.0,0.0,0.0,0.0,491758160126144,352769728489998,491758145126144,491758144126144,491758158126144,
1857776,1,17,3,31,22048,1,1,1,3,,,6.0.35,4.954743116,36.08698555,20.54925785,2430783.208,12.53062666,538.7913707,11.63789727,10.47789294,6.121931118,5.511729258,3453225.834,708.477625,31.87220786,28.695354,-1022442.626,-209.7684189,-9.549871562,-8.597990647,0.0,0.0,0.0,0.0,491758390126144,352769737489998,491758374126144,491758372126144,491758386126144,
1467748,1,55,5,59,21502,1,1,2,2,,,6.0.35,0.923876969,6.728892709,-2.477475486,-293061.9613,-1.22452133,-52.65191786,5.023993558,4.523228332,5.219752114,4.699474706,488594.0202,100.2419036,4.530964368,4.079341696,-781655.9815,-160.3676678,-7.300863676,-6.573152025,0.0,0.0,0.0,0.0,1287172497290487,924142,1287172460290487,1287172455290487,1287172476290487,
1467748,1,55,5,59,21502,1,1,2,3,,,6.0.35,0.965202866,7.029882491,2.48140154,293526.3764,1.582149614,68.02920413,5.023993558,4.523228332,0.075181614,0.067687906,488594.0202,100.2419036,4.530964368,4.079341696,-195067.6438,-40.02085807,-1.821980908,-1.640375444,0.0,0.0,0.0,0.0,1287172498290487,924142,1287172460290487,1287172455290487,1287172476290487,
1467748,1,55,5,59,21502,1,2,3,2,,,6.0.35,0.352272523,2.565713935,0.996447626,117870.3472,0.628692987,27.03251524,1.756572508,1.581486609,0.003580077,0.003223234,170701.1651,35.02173384,1.583063897,1.425272423,-52830.81795,-10.83898193,-0.493453142,-0.444268331,0.0,0.0,0.0,0.0,1287172500290487,924142,1287172460290487,1287172456290487,1287172477290487,
1467826,1,55,5,59,21541,1,1,1,1,,,6.0.35,15.04593323,109.5843644,-14.71444525,-1740579.961,-5.474397786,-235.3879312,9.851764607,8.869792582,128.1309518,115.3595332,212867.2521,43.67269692,1.979388228,1.782093232,-1953447.213,-400.777044,-18.24568882,-16.42705462,0.0,0.0,0.0,0.0,1287177524290487,924143,1287177476290487,1287177472290487,1287177493290487,
1856813,1,17,3,31,23202,1,1,2,2,,,6.0.35,1.203061129,8.762280621,1.787816623,211481.8286,1.235426267,53.1208079,9.913948085,8.925777939,-2.148046078,-1.933940155,212867.2521,43.67269692,1.979388228,1.782093232,-1385.423576,-0.284239043,-0.012940205,-0.011650394,0.0,0.0,0.0,0.0,785698509290487,352769390489998,785698475290487,785698468290487,785698494290487,
1856813,1,17,3,31,23202,1,1,3,1,,,6.0.35,4.938382158,35.96782344,-6.246641248,-738918.688,-2.596627987,-111.6497035,9.913948085,8.925777939,36.94639419,33.26377214,212867.2521,43.67269692,1.979388228,1.782093232,-951785.9402,-195.2722106,-8.889920326,-8.003819875,0.0,0.0,0.0,0.0,785698511290487,352769390489998,785698475290487,785698468290487,785698495290487,
1856813,1,17,3,31,23202,1,1,4,2,,,6.0.35,2.954270071,21.51689782,-3.470888544,-410573.3477,-1.403225753,-60.33584332,9.913948085,8.925777939,17.82878286,16.05170366,212867.2521,43.67269692,1.979388228,1.782093232,-623440.5999,-127.9075672,-5.823092175,-5.242677007,0.0,0.0,0.0,0.0,785698515290487,352769390489998,785698475290487,785698468290487,785698496290487,
1856813,1,17,3,31,23202,1,1,4,3,,,6.0.35,1.203061129,8.762280621,1.787816623,211481.8286,1.235426267,53.1208079,9.913948085,8.925777939,-2.148046078,-1.933940155,212867.2521,43.67269692,1.979388228,1.782093232,-1385.423576,-0.284239043,-0.012940205,-0.011650394,0.0,0.0,0.0,0.0,785698516290487,352769390489998,785698475290487,785698468290487,785698496290487,
1855668,1,17,3,31,22170,1,3,1,3,,,6.0.35,1.651835316,12.03084716,-13.63693809,-1613121.036,-7.386201427,-317.5915856,9.857982954,8.875391118,18.58059776,16.7285816,212867.2521,43.67269692,1.979388228,1.782093232,-1825988.288,-374.6270611,-17.05519037,-15.35521879,0.0,0.0,0.0,0.0,785697444290487,352769404489998,785697423290487,785697416290487,785697440290487,
1857898,1,17,3,31,22191,1,1,1,2,,,6.0.35,0.191657356,1.395902085,-3.049806108,-360763.2707,-1.685317059,-72.4651937,2.502916066,2.25343857,2.438032364,2.195022134,387088.3739,79.41659914,3.594616206,3.236323789,-747851.6446,-153.4322348,-6.985122658,-6.28888241,0.0,0.0,0.0,0.0,785693205290487,352769406489998,785693175290487,785693172290487,785693194290487,
1857898,1,17,3,31,22191,1,2,3,1,,,6.0.35,3.233706559,23.55212352,-5.573187441,-659255.4604,-2.537234745,-109.0959154,10.01966,9.020953044,22.33967839,20.11297688,774657.9193,158.9319173,7.193345523,6.476350716,-1433913.38,-294.1874046,-13.393112,-12.05815712,0.0,0.0,0.0,0.0,785693207290487,352769406489998,785693175290487,785693173290487,785693196290487,
1856897,1,17,3,31,23307,1,1,2,1,,,6.0.35,3.174404834,23.12021,12.22583476,1446200.834,7.497755645,322.3881893,10.14402695,9.132923756,2.148046078,1.933940155,1451742.529,297.8453041,13.43952917,12.09994767,-5541.694304,-1.13695617,-0.05176082,-0.046601574,0.0,0.0,0.0,0.0,785697496290487,352769411489998,785697468290487,785697460290487,785697489290487,
1796349,4,17,3,97,20068,1,1,1,1,,,6.0.35,0.298482245,2.17394206,0.476449272,56359.45095,0.325074707,13.97754892,1.764624192,1.588735744,0.13962299,0.125706105,212081.0541,43.51139738,1.96485032,1.769004385,-155721.6031,-31.94846698,-1.454478981,-1.309504175,0.0,0.0,0.0,0.0,1287852410290487,352769422489998,1287852389290487,1287852383290487,1287852406290487,
1796349,4,17,3,97,20068,1,1,1,3,,,6.0.35,0.437871505,3.18915881,1.613688144,190884.0734,0.993181321,42.70476964,1.764624192,1.588735744,0.010740231,0.009669701,212081.0541,43.51139738,1.96485032,1.769004385,-21196.98066,-4.34885734,-0.197985136,-0.17825102,0.0,0.0,0.0,0.0,1287852412290487,352769422489998,1287852389290487,1287852383290487,1287852406290487,
1852408,4,17,3,31,20178,1,1,4,1,,,6.0.35,0.331168998,2.41201018,0.844307287,99873.58138,0.538851311,23.16950654,1.758872989,1.58355779,0.0,0.0,182523.9905,37.44735199,1.692145732,1.523481555,-82650.40914,-16.95688854,-0.771975631,-0.695029165,0.0,0.0,0.0,0.0,1287853473290487,352769427489998,1287853432290487,1287853426290487,1287853448290487,
1852408,4,17,3,31,20178,1,1,7,1,,,6.0.35,10.76005556,78.36894074,-7.012115391,-829467.0526,-1.933385636,-83.13163618,5.030047367,4.52867873,89.79906614,80.84836804,522429.2356,107.1836717,4.843080422,4.360347665,-1351896.288,-277.3604501,-12.62705172,-11.36845369,0.0,0.0,0.0,0.0,1287853479290487,352769427489998,1287853432290487,1287853426290487,1287853450290487,
1852987,4,17,3,43,20047,1,1,2,1,,,6.0.35,1.727112426,12.57911454,-2.493195862,-294921.5334,-1.082273163,-46.53553702,1.55531146,1.400286202,15.07928317,13.57625961,212796.5017,43.65818147,1.970532172,1.7741199,-1207218.534,-247.6777833,-11.27572507,-10.15182016,699500.4988,143.5123203,6.642342729,5.980268979,1287852486290487,352769428489998,1287852454290487,1287852452290487,1287852469290487,
1853007,4,17,3,43,20022,1,2,2,1,,,6.0.35,17.21337056,125.3705066,8.76306606,1036587.987,8.184592561,351.9207749,9.299590698,8.372656462,120.0757791,108.1072576,1744860.654,357.9825913,16.13381413,14.52568048,-2977275.136,-610.8296759,-27.8084994,-25.0366946,2269002.468,465.5176224,21.54955262,19.40160668,1287853043290487,352769436489998,1287853018290487,1287853015290487,1287853038290487,
1853007,4,17,3,43,20022,1,2,2,2,,,6.0.35,8.255760547,60.12935577,24.83198216,2937389.062,15.56894245,669.432748,9.299590698,8.372656462,29.85783967,26.88176742,1744860.654,357.9825913,16.13381413,14.52568048,-1076474.06,-220.8537241,-10.05453876,-9.052355277,2269002.468,465.5176224,21.54955262,19.40160668,1287853044290487,352769436489998,1287853018290487,1287853015290487,1287853038290487,
1837539,4,17,3,197,20162,1,1,1,2,,,6.0.35,2.654627532,19.33450497,14.72543783,1741880.279,8.810793746,378.8461477,3.60595506,3.246532446,1.482151795,1.334418708,884227.3269,181.4116153,8.16652632,7.352529974,-472706.5366,-96.98236387,-4.415198072,-3.975114375,1330359.489,272.9418742,12.635587,11.37613822,1287853109290487,352769439489998,1287853090290487,1287853086290487,1287853106290487,
1916239,5,18,4,89,20090,1,1,2,1,,,6.0.35,2.592303015,18.88057549,8.276327718,979011.4361,5.159052802,221.8287405,6.117217088,5.507485097,5.950087391,5.357014008,2100096.152,430.8641269,19.37474727,17.44357447,-1121084.716,-230.0062246,-10.47121351,-9.427498085,0.0,0.0,0.0,0.0,1287852545290487,352769444489998,1287852508290487,1287852502290487,1287852528290487,
1856845,1,17,3,31,23251,1,1,1,1,,,6.0.35,0.547248308,3.985785197,-5.21598242,-617001.4786,-2.84105209,-122.1594411,9.876637998,8.892186725,0.322206925,0.290091035,212867.2521,43.67269692,1.979388228,1.782093232,-829868.7307,-170.2591883,-7.751182893,-6.978585794,0.0,0.0,0.0,0.0,785696570290487,352769453489998,785696544290487,785696541290487,785696561290487,
1857035,1,17,3,31,23466,1,1,1,2,,,6.0.35,0.8776155,6.391955574,1.448658595,171362.6357,0.98276876,42.25705081,5.01188594,4.512327538,0.511950963,0.460922387,420923.5893,86.35836728,3.90673226,3.517329758,-249560.9537,-51.2009235,-2.330962143,-2.098624109,0.0,0.0,0.0,0.0,785694816290487,352769456489998,785694785290487,785694777290487,785694809290487,
1797331,6,17,3,111,20201,1,1,1,1,,,6.0.35,0.308968152,2.250314289,0.655615798,77553.15958,0.428172936,18.41056233,1.750821304,1.576308655,0.032220692,0.029009103,141144.1016,28.95768845,1.310359309,1.179749593,-63590.94198,-13.04657202,-0.593955409,-0.534753061,0.0,0.0,0.0,0.0,489743255126144,352769861489998,478152414489998,478152413489998,488918161126144,
1915163,5,18,4,127,20116,1,2,1,1,,,6.0.35,3.5226822,25.65682593,16.52367053,1954594.232,9.989070804,429.5096562,10.42409708,9.385077966,0.0,0.0,1954594.232,401.012371,18.0731882,16.27174796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489743257126144,352769862489998,478152446489998,478152445489998,488918163126144,
1857913,2,17,3,31,22176,1,2,1,1,,,6.0.35,1.156207126,8.421027867,-1.511829443,-178835.1507,-0.635779424,-27.33721756,9.945039823,8.953770617,1.074023039,0.966970078,368407.1537,75.58388527,3.445635333,3.102192545,-547242.3043,-112.2744201,-5.111380909,-4.601905373,0.0,0.0,0.0,0.0,942083508290487,559740563126144,942083487290487,942083483290487,942083506290487,352769819489998.0
1857067,2,17,3,31,23488,1,1,1,2,,,6.0.35,2.603711807,18.96366939,-10.15231607,-1200923.148,-5.240320026,-225.3230653,9.920166432,8.931376474,22.33967839,20.11297688,232990.2318,47.80120792,2.196398603,1.977473155,-1433913.38,-294.1874046,-13.393112,-12.05815712,0.0,0.0,0.0,0.0,942083265290487,559740571126144,942083233290487,942083224290487,942083251290487,352769812489998.0
1857748,2,17,3,31,22022,1,2,1,1,,,6.0.35,2.721835823,19.82400454,-9.293729452,-1099360.456,-4.733491536,-203.5304747,9.938821476,8.948172081,22.33967839,20.11297688,334552.9232,68.63821593,3.133326151,2.821012698,-1433913.38,-294.1874046,-13.393112,-12.05815712,0.0,0.0,0.0,0.0,942084064290487,559740581126144,942084035290487,942084030290487,942084059290487,352769818489998.0
1856834,2,17,3,31,23262,1,1,3,2,,,6.0.35,12.21689322,88.97955733,-11.38747895,-1347031.257,-4.128843977,-177.5318638,4.981616895,4.485075552,106.4356843,95.82673567,251747.5121,51.64952658,2.346151991,2.112299914,-1598778.769,-328.0118473,-14.93299625,-13.44455381,0.0,0.0,0.0,0.0,942230979290487,781817043290487,942230941290487,942230933290487,942230961290487,352769727489998.0
1854662,2,17,3,31,23221,1,1,2,1,,,6.0.35,2.570736712,18.72350118,-10.32243091,-1221046.128,-5.342540416,-229.7183334,9.87041965,8.886588189,22.33967839,20.11297688,212867.2521,43.67269692,1.979388228,1.782093232,-1433913.38,-294.1874046,-13.393112,-12.05815712,0.0,0.0,0.0,0.0,942231569290487,781817055290487,942231533290487,942231527290487,942231555290487,352769725489998.0
1854661,2,17,3,31,23222,1,1,2,2,,,6.0.35,3.354765487,24.43383458,20.52815705,2428287.182,12.2176964,525.3360083,3.805027021,3.425761962,0.572812309,0.515717394,1129262.021,231.6839134,10.42282185,9.383929844,-2539.943222,-0.521104911,-0.023723709,-0.021359055,1301565.104,267.0343029,12.36195946,11.12978443,1287852596290487,992948043290487,1287852575290487,1287852566290487,1287852589290487,352769663489998.0
1857132,2,17,3,31,23612,1,1,3,4,,,6.0.35,1.782886234,12.9853331,-5.672751643,-671032.9655,-2.866388895,-123.248872,9.851764607,8.869792582,10.84763311,9.766398152,212867.2521,43.67269692,1.979388228,1.782093232,-883900.2177,-181.3445043,-8.255850585,-7.432950868,0.0,0.0,0.0,0.0,1287852778290487,992948058290487,1287852748290487,1287852742290487,1287852767290487,352769670489998.0
1857132,2,17,3,31,23612,1,1,4,2,,,6.0.35,6.543864166,47.66106458,-9.502588235,-1124066.479,-4.132297741,-177.6803686,9.851764607,8.869792582,53.59375129,48.25180835,212867.2521,43.67269692,1.979388228,1.782093232,-1336933.731,-274.2906719,-12.48729766,-11.24262958,0.0,0.0,0.0,0.0,1287852780290487,992948058290487,1287852748290487,1287852742290487,1287852768290487,352769670489998.0
1857132,2,17,3,31,23612,1,1,5,1,,,6.0.35,3.793244004,27.62741445,-1.257313362,-148728.3011,0.004008188,0.172343893,9.851764607,8.869792582,22.23227773,20.01628134,212867.2521,43.67269692,1.979388228,1.782093232,-361595.5532,-74.18639008,-3.377393511,-3.040752709,0.0,0.0,0.0,0.0,1287852783290487,992948058290487,1287852748290487,1287852742290487,1287852769290487,352769670489998.0
1857132,2,17,3,31,23612,1,1,5,2,,,6.0.35,6.543864166,47.66106458,-9.502588235,-1124066.479,-4.132297741,-177.6803686,9.851764607,8.869792582,53.59375129,48.25180835,212867.2521,43.67269692,1.979388228,1.782093232,-1336933.731,-274.2906719,-12.48729766,-11.24262958,0.0,0.0,0.0,0.0,1287852784290487,992948058290487,1287852748290487,1287852742290487,1287852769290487,352769670489998.0
1469516,1,55,5,59,22311,1,1,1,1,,,6.0.35,1.720293093,12.52944715,11.29045777,1335554.567,6.696231697,287.9242955,1.61922828,1.457832131,-0.304306539,-0.273974865,323549.6439,66.38073915,2.991069511,2.692935451,-1616.327505,-0.331612216,-0.015096906,-0.013592126,1013621.25,207.9585902,9.625684061,8.666246555,489743563126144,923463,478152687489998,478152685489998,488921594126144,
1469516,1,55,5,59,22311,1,1,1,2,,,6.0.35,1.759776041,12.81701414,11.30412182,1337170.894,6.711372314,288.5753112,1.61922828,1.457832131,0.0,0.0,323549.6439,66.38073915,2.991069511,2.692935451,0.0,0.0,0.0,0.0,1013621.25,207.9585902,9.625684061,8.666246555,489743564126144,923463,478152687489998,478152685489998,488921594126144,
1469516,1,55,5,59,22311,1,1,2,2,,,6.0.35,1.329420539,9.682596788,7.724141387,913693.006,4.609787788,198.211466,1.61922828,1.457832131,0.540080165,0.486247818,323549.6439,66.38073915,2.991069511,2.692935451,-1741.675353,-0.357329082,-0.016267686,-0.014646209,591885.0375,121.4335018,5.620443847,5.060227597,489743566126144,923463,478152687489998,478152685489998,488921595126144,
1469516,1,55,5,59,22311,1,1,2,3,,,6.0.35,1.271002859,9.25712206,7.113107621,841413.48,4.25391658,182.9097304,1.61922828,1.457832131,0.742610232,0.668590754,323549.6439,66.38073915,2.991069511,2.692935451,-74021.20138,-15.18648576,-0.691376658,-0.622463873,591885.0375,121.4335018,5.620443847,5.060227597,489743567126144,923463,478152687489998,478152685489998,488921595126144,
1469784,5,55,5,59,20076,1,1,4,1,,,6.0.35,1.657984747,12.07563545,-13.63693809,-1613121.036,-7.38504447,-317.5418389,9.907729737,8.920179403,18.58059776,16.7285816,212867.2521,43.67269692,1.979388228,1.782093232,-1825988.288,-374.6270611,-17.05519037,-15.35521879,0.0,0.0,0.0,0.0,785696389290487,923575,785696356290487,785696352290487,785696372290487,
1469919,4,55,5,59,20011,1,1,13,2,,,6.0.35,1.928160317,14.0434109,9.493972479,1123047.316,5.721365346,246.0070322,5.327516457,4.796497667,-0.10740231,-0.096697013,1126510.875,231.1194772,10.41038899,9.37273623,-3463.55894,-0.710597606,-0.032350513,-0.029125984,0.0,0.0,0.0,0.0,505940884126144,923671,505940844126144,505940842126144,505940859126144,
1469919,4,55,5,59,20011,1,1,13,3,,,6.0.35,1.689418882,12.30458035,7.016876494,830030.2461,4.278322661,183.9591421,5.327516457,4.796497667,0.69811495,0.628530527,1126510.875,231.1194772,10.41038899,9.37273623,-296480.6289,-60.82715175,-2.769203723,-2.493184077,0.0,0.0,0.0,0.0,505940885126144,923671,505940844126144,505940842126144,505940859126144,
1469478,1,55,5,59,22292,1,1,2,1,,,6.0.35,1.62379944,11.82665288,1.033525506,122256.3103,0.888846182,38.21857164,4.963455468,4.468724361,7.02411084,6.323984455,150241.8658,30.82422216,1.40980383,1.269282007,-27985.55555,-5.741628519,-0.261392135,-0.235337943,0.0,0.0,0.0,0.0,785694715290487,923693,785694652290487,785694646290487,785694679290487,
1469478,1,55,5,59,22292,1,1,9,2,,,6.0.35,2.875455826,20.94286836,9.585764721,1133905.472,5.951399449,255.8980291,3.250865319,2.92683618,9.215117543,8.296603146,98273.0907,20.16210038,0.922063909,0.830157434,-237138.3372,-48.6522498,-2.214931777,-1.994159039,1272770.718,261.1267316,12.08833192,10.88343064,785694725290487,923693,785694652290487,785694646290487,785694686290487,
1467849,1,55,5,59,21553,1,1,7,1,,,6.0.35,16.10495584,117.2975662,-7.103246385,-840246.989,-0.979229955,-42.10488939,10.08184347,9.0769384,128.1309518,115.3595332,1113200.224,228.3886107,10.31643735,9.288149192,-1953447.213,-400.777044,-18.24568882,-16.42705462,0.0,0.0,0.0,0.0,785692951290487,923694,785692881290487,785692876290487,785692905290487,
1467849,1,55,5,59,21553,1,1,7,2,,,6.0.35,5.989717973,43.62503986,1.364557615,161414.2838,1.897093648,81.57115479,10.08184347,9.0769384,36.94639419,33.26377214,1113200.224,228.3886107,10.31643735,9.288149192,-951785.9402,-195.2722106,-8.889920326,-8.003819875,0.0,0.0,0.0,0.0,785692952290487,923694,785692881290487,785692876290487,785692905290487,
1469307,1,55,5,59,22221,1,1,3,1,,,6.0.35,0.730963593,5.323842626,0.899194116,106366.175,0.645048143,27.73575355,4.92410571,4.433296779,0.0,0.0,106366.175,21.82250993,0.989137905,0.890545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942163629290487,924136,942163483290487,942163480290487,942163505290487,
1469307,1,55,5,59,22221,1,1,10,1,,,6.0.35,3.100572867,22.58246808,-2.456304682,-290557.6551,-0.803047526,-34.52940453,4.92410571,4.433296779,22.87669111,20.59646299,106366.175,21.82250993,0.989137905,0.890545847,-396923.8301,-81.43448067,-3.707368512,-3.337837539,0.0,0.0,0.0,0.0,942163636290487,924136,942163483290487,942163480290487,942163512290487,
1469307,1,55,5,59,22221,1,1,13,1,,,6.0.35,0.291950045,2.12636595,-7.311725775,-864908.1326,-4.071966232,-175.0862368,4.92410571,4.433296779,5.520478244,4.970226039,106366.175,21.82250993,0.989137905,0.890545847,-971274.3076,-199.270522,-9.071946585,-8.167702715,0.0,0.0,0.0,0.0,942163639290487,924136,942163483290487,942163480290487,942163515290487,
1469307,1,55,5,59,22221,1,1,13,2,,,6.0.35,-0.095784314,-0.697627925,-5.419841071,-641116.0325,-3.077094705,-132.3087918,4.92410571,4.433296779,0.293566309,0.264305165,106366.175,21.82250993,0.989137905,0.890545847,-747482.2075,-153.3564396,-6.981672022,-6.285775715,0.0,0.0,0.0,0.0,942163640290487,924136,942163483290487,942163480290487,942163515290487,
1469307,1,55,5,59,22221,1,1,17,1,,,6.0.35,0.730963593,5.323842626,0.899194116,106366.175,0.645048143,27.73575355,4.92410571,4.433296779,0.0,0.0,106366.175,21.82250993,0.989137905,0.890545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942163646290487,924136,942163483290487,942163480290487,942163519290487,
1469307,1,55,5,59,22221,1,1,22,1,,,6.0.35,1.19537434,8.706295265,1.787816623,211481.8286,1.233980071,53.05862443,9.851764607,8.869792582,-2.148046078,-1.933940155,212867.2521,43.67269692,1.979388228,1.782093232,-1385.423576,-0.284239043,-0.012940205,-0.011650394,0.0,0.0,0.0,0.0,942163651290487,924136,942163483290487,942163480290487,942163524290487,
1469307,1,55,5,59,22221,1,1,28,1,,,6.0.35,0.853592661,6.216989523,1.799528661,212867.2521,1.176287635,50.57796745,4.925882303,4.434896291,0.0,0.0,212867.2521,43.67269692,1.979388228,1.782093232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942163657290487,924136,942163483290487,942163480290487,942163530290487,
1857035,1,17,3,31,23466,1,1,2,4,,,6.0.35,0.773977802,5.637128929,0.881014991,104215.7562,0.64288017,27.64253514,5.01188594,4.512327538,0.300726452,0.270751623,420923.5893,86.35836728,3.90673226,3.517329758,-316707.8332,-64.97704589,-2.958130904,-2.663279991,0.0,0.0,0.0,0.0,785694821290487,352769456489998,785694785290487,785694777290487,785694810290487,
1857855,1,17,3,31,22099,1,1,5,1,,,6.0.35,3.925946058,28.59392613,10.83509981,1281690.018,6.854190502,294.7162018,10.11915356,9.110529614,9.773610066,8.799428075,1316325.607,270.0626268,12.19029244,10.97522828,-34635.58888,-7.105975957,-0.323505121,-0.291259834,0.0,0.0,0.0,0.0,785694147290487,352769466489998,785694112290487,785694107290487,785694135290487,
