PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,STEM,MOTHER_TREE,OFFSET_POINT,DIST,AZIMUTH,STATUSCD,TREECLCD,SPCD,SPGRPCD,STANDING_DEAD_CD,UTILCLCD,MORTYR,DIA,DIACHECK,DIAHTCD,LTDMP,TOTAL_LENGTH,ACTUAL_LENGTH,HTCD,ABNORMAL_STEM_TERMINATION,RECONCILECD,BOLE_STUMP_REMOVED,FIELD_PREV_DIA,FIELD_PREV_STATUS_CD,FIELD_PREV_NBR_STEMS,CROWN_CLASS_CD,COMP_CROWN_RATIO,DMG_ROOT_STEM_GIRDLING,DMG_TRUNK_BARK_INCLUSION,DMG_TOPPING_PRUNING,DMG_EXCESS_MULCH,DMG_SIDEWALK_ROOT_CONFLICT,DMG_OVERHEAD_WIRES,DMG_IMPROPER_PLANTING,DAMAGE_AGENT_1,DAMAGE_AGENT_2,DAMAGE_AGENT_3,NBR_STEMS,CULL_FLD,ROUGHCULL,CAUSE_OF_DEATH,DECAYCD,MORTALITY_CD,TREECLCD_NRS,TREECLCD_SRS,TREECLCD_PNWRS,TREECLCD_RMRS,TREE_GRADE,TREE_SITE_INDEX,BASAL_AREA,TPA_UNADJ,CARBON_AG,CARBON_BG,DRYBIO_AG,DRYBIO_BG,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSNET,VOLCSNET_BARK,VOLCSSND,VOLCSSND_BARK,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN,PREV_TRE_CN
1852479,4,17,3,31,20133,1,1,7,7,,,,,2,3.0,544,36,1.0,,,8.4,0.0,1,,44.0,41.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,,,,63.0,0.38483424,6.0180462857,60.71327,16.753771,126.223015,34.831124,96.801869,8.693238,1.803496,0.0,,,114.16683,10.252689,10.576246,0.949794,,,,,6.175957,1.048494,0.674764,0.114555,0.43977,0.07466,4.817246,0.21232,5.990678,0.524247,0.654521,0.057277,0.420126,0.036765,,,,,,,7.290491,1.237709,7.065326,0.61829,491758982126144,352769757489998,491758923126144,491758922126144,491758943126144,,
1852357,4,17,3,31,20116,1,1,19,19,,,,,1,2.0,837,28,,,,11.7,0.0,1,,66.0,,1.0,,,,,,,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,4.0,85.0,0.74659806,6.0180462857,488.69695,91.104655,1033.185941,192.610264,619.677455,124.372669,225.663716,24.981586,416.823475,83.658761,672.539794,134.982431,38.644853,7.756234,76.628452,72.164462,,,18.03909,4.263514,1.124969,0.265885,0.413877,0.097819,17.678309,4.220879,17.8587,4.263514,1.113719,0.265885,0.409739,0.097819,12.13392,2.867835,11.891241,2.839157,12.01258,2.867835,19.577937,4.627219,19.382158,4.627219,491759096126144,352769758489998,491759035126144,491759034126144,491759062126144,,
1852357,4,17,3,31,20116,1,1,16,16,,,,,1,2.0,837,28,,,,18.3,0.0,1,,91.0,,1.0,,,,,,,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,3.0,85.0,1.82649006,6.0180462857,1554.433177,277.728569,3286.32807,587.163993,1960.753847,376.588746,829.422941,46.995482,1803.977164,346.477708,2061.052666,395.852463,89.928263,17.271914,264.523644,226.941447,,,58.867712,11.843122,2.699916,0.543174,0.311355,0.062639,57.690358,11.724691,58.279035,11.843122,2.672917,0.543174,0.308242,0.062639,54.160806,10.896177,53.07759,10.787215,53.619198,10.896177,61.878983,12.448935,61.260193,12.448935,491759093126144,352769758489998,491759035126144,491759034126144,491759059126144,,
1852357,4,17,3,31,20116,1,1,27,27,,,,,1,2.0,901,42,,,,7.1,0.0,1,,63.0,,1.0,,,,,,,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,1.0,,,,,2.0,,,,,85.0,0.27493614,6.0180462857,138.19457,28.707621,309.853295,64.366864,199.076285,29.230811,39.487659,6.726923,,,235.74995,34.615686,12.742756,1.871047,,,,,5.091372,2.065329,0.325896,0.132201,0.612032,0.248273,4.989544,2.044676,5.040458,2.065329,0.322637,0.132201,0.605912,0.248273,,,,,,,6.0293,2.445802,5.969007,2.445802,491759104126144,352769758489998,491759035126144,491759034126144,491759069126144,,
1852357,4,17,3,31,20116,1,1,14,14,,,,,1,3.0,837,28,,,,15.3,0.0,1,5.4,79.0,,1.0,,,,,,,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,12.0,,,,,3.0,,,,,85.0,1.27672686,6.0180462857,967.452078,173.824749,2045.353231,367.494184,1215.570804,241.324443,498.431547,37.385548,,,1290.684996,256.236689,63.578794,12.62215,,,,,36.316501,7.797954,1.899486,0.407861,0.344633,0.074,28.690036,6.394322,35.227006,7.797954,1.842501,0.407861,0.334294,0.074,,,,,,,38.560619,8.279816,37.403801,8.279816,491759091126144,352769758489998,491759035126144,491759034126144,491759057126144,,
1852371,4,17,3,31,20083,14,1,34,34,,,,,1,2.0,6918,55,,,,4.5,0.0,1,,25.0,,1.0,,,,,,,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23003.0,22500.0,0.0,,,,,,,,,,,,56.0,0.1104435,74.9652824512,27.519249,6.186992,57.93526,13.025246,,,13.707817,2.849938,,,36.826431,7.401012,,,,,,,,,,,,,,,,,,,,,,,,,,,1.131856,0.356105,1.131856,0.356105,942211013290487,352769487489998,942210935290487,942210929290487,942210980290487,,
1852440,4,17,3,31,20158,1,1,26,26,,,,,1,3.0,318,31,,,,9.3,0.0,1,,37.0,,1.0,,,,,,,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.47171646,6.0180462857,151.789865,34.536841,312.968793,71.209982,209.674717,24.375013,48.34353,11.437621,,,237.065973,27.55929,18.09509,2.103582,,,,,6.647719,1.10934,0.573703,0.095737,0.294734,0.049184,5.717039,0.976219,6.514765,1.10934,0.562229,0.095737,0.288839,0.049184,,,,,,,7.516157,1.254261,7.365834,1.254261,942211385290487,352769489489998,942211318290487,942211316290487,942211358290487,,
1852440,4,17,3,31,20158,1,1,24,24,,,,,1,2.0,318,31,,,,16.2,0.0,1,,83.0,,1.0,,,,,,,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,3.0,60.0,1.43134776,6.0180462857,1345.273242,231.923954,2773.759262,478.19372,1712.354141,196.81264,779.871691,32.656056,1539.587049,176.955329,1788.341215,205.546357,64.987978,7.469515,201.741272,173.088597,,,49.15723,7.084134,1.865636,0.26886,0.315755,0.045504,48.174086,7.013293,48.665658,7.084134,1.846979,0.26886,0.312598,0.045504,44.197537,6.369384,43.313586,6.30569,43.755561,6.369384,51.338621,7.398498,50.825235,7.398498,942211383290487,352769489489998,942211318290487,942211316290487,942211356290487,,
1852440,4,17,3,31,20158,1,1,21,21,,,,,2,3.0,541,36,1.0,,,5.8,0.0,1,4.6,29.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,,,,,60.0,0.18347256,6.0180462857,46.58969,8.266612,98.498288,17.476981,48.219501,5.532174,24.511523,0.0,,,66.371977,7.614789,6.750556,0.774484,,,,,1.792871,0.363731,0.250995,0.050921,0.42394,0.086007,1.398439,0.188558,1.739085,0.290985,0.243466,0.040737,0.411222,0.068806,,,,,,,2.467806,0.50066,2.393772,0.400528,942211380290487,352769489489998,942211318290487,942211316290487,942211353290487,,
1852440,4,17,3,31,20158,1,1,15,15,,,,,2,3.0,318,31,1.0,,,14.0,0.0,1,,68.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,60.0,1.068984,6.0180462857,743.475349,139.361689,1581.862445,296.514233,1019.305562,116.213114,381.917348,0.0,,,1077.138349,122.806748,47.040061,5.363134,,,,,29.997008,4.434646,1.384336,0.204655,0.317618,0.046955,25.497457,3.858142,29.397068,4.434646,1.356649,0.204655,0.311265,0.046955,,,,,,,31.698961,4.686257,31.064982,4.686257,942211374290487,352769489489998,942211318290487,942211316290487,942211347290487,,
1837445,4,17,3,197,20088,14,1,50,50,,,,,2,,313,41,1.0,,,1.3,0.0,1,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,52.0,0.00921726,74.9652824512,0.806053,0.477967,1.715007,1.016952,,,0.278513,0.0,,,1.246336,0.190158,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053481,0.027653,0.053481,0.027653,491757227126144,352769774489998,491757123126144,491757118126144,491757177126144,,
1795853,4,17,3,89,20007,1,1,4,4,,,,,1,2.0,373,41,,,,5.5,0.0,1,,31.0,,1.0,,,,,,,3.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.1649835,6.0180462857,48.020545,8.590831,100.883499,18.047964,50.371205,9.634004,10.59514,5.039132,,,75.79231,14.496048,7.818968,1.495457,,,,,1.688647,0.214481,0.262124,0.033293,0.590095,0.07495,1.654874,0.212336,1.671761,0.214481,0.259502,0.033293,0.584194,0.07495,,,,,,,2.540866,0.322724,2.515457,0.322724,491757489126144,352769784489998,491757463126144,491757461126144,491757479126144,,
1852357,4,17,3,31,20116,1,1,11,11,,,,,1,2.0,837,28,,,,14.8,0.0,1,,79.0,,1.0,,,,,,,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,2.0,85.0,1.19464416,6.0180462857,901.602926,165.430186,1906.137264,349.746694,1151.551774,224.640681,443.327121,34.104721,970.348584,189.292198,1224.030555,238.779587,60.295414,11.762218,147.866393,133.430936,,,34.076453,7.396097,1.784248,0.387261,0.360527,0.07825,33.394924,7.322136,33.735689,7.396097,1.766405,0.387261,0.356922,0.07825,28.71433,6.232279,28.140044,6.169956,28.427187,6.232279,36.221228,7.861608,35.859016,7.861608,491759088126144,352769758489998,491759035126144,491759034126144,491759054126144,,
1796313,4,17,3,97,20021,1,1,2,2,,,,,1,3.0,920,43,,,,5.0,0.0,1,,30.0,,1.0,,,,,,,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.13635,6.0180462857,27.642554,3.868258,57.588654,8.058871,18.814511,5.429533,16.189056,3.734233,,,32.128023,9.271575,2.757692,0.795821,,,,,0.900162,0.265468,0.131939,0.03891,0.505033,0.14894,0.801144,0.241576,0.882158,0.265468,0.1293,0.03891,0.494932,0.14894,,,,,,,1.537133,0.453319,1.506391,0.453319,491759283126144,352769765489998,491759267126144,491759266126144,491759279126144,,
1852370,5,17,3,31,20112,12,1,6,6,6.0,,,,1,2.0,8421,55,,,,3.2,0.0,1,,25.0,,1.0,,,,,,,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.05584896,74.9652824512,14.346429,2.695793,30.330717,5.699351,,,5.427053,1.520701,,,21.030988,3.872677,,,,,,,,,,,,,,,,,,,,,,,,,,,0.593299,0.198039,0.593299,0.198039,491759340126144,352769766489998,491759308126144,491759305126144,491759331126144,,
1852370,5,17,3,31,20112,1,1,1,1,,,,,1,3.0,681,42,,,,12.6,0.0,1,5.7,49.0,,1.0,,,,,,,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,1.0,,,,,3.0,,,,,60.0,0.86587704,6.0180462857,425.090129,68.942849,831.878922,134.917513,463.976364,72.979151,238.110172,18.099504,,,513.067951,80.700799,40.616505,6.388597,,,,,14.447894,3.300675,1.264769,0.288941,0.263908,0.060291,11.269357,2.673547,14.014457,3.300675,1.226826,0.288941,0.255991,0.060291,,,,,,,15.976571,3.649907,15.497274,3.649907,491759332126144,352769766489998,491759306126144,491759305126144,491759323126144,,
1852370,5,17,3,31,20112,1,1,9,9,,,,,1,2.0,129,4,,,,5.0,0.0,1,4.8,27.0,,1.0,,,,,,,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.13635,6.0180462857,32.692716,4.378316,64.482674,8.635732,22.342515,4.691685,20.862353,7.915829,,,36.050176,7.570145,3.417033,0.71754,,,,,1.069758,0.174482,0.163607,0.026685,0.492715,0.080364,1.069758,0.174482,1.069758,0.174482,0.163607,0.026685,0.492715,0.080364,,,,,,,1.726081,0.281531,1.726081,0.281531,491759338126144,352769766489998,491759306126144,491759305126144,491759329126144,,
1852440,4,17,3,31,20158,1,1,4,4,,,,,1,3.0,318,31,,,,16.0,1.0,1,,77.0,,1.0,,,,,,,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,5.0,,,,,3.0,,,,,60.0,1.396224,6.0180462857,1180.402116,208.368037,2433.818796,429.624818,1520.197535,172.196478,661.043156,31.702718,,,1592.40055,180.375089,62.014991,7.024589,,,,,44.29383,6.497743,1.806924,0.265069,0.296847,0.043546,37.206817,5.588059,43.407953,6.497743,1.770786,0.265069,0.29091,0.043546,,,,,,,46.397601,6.806358,45.469649,6.806358,942211363290487,352769489489998,942211318290487,942211316290487,942211337290487,,
1795838,4,17,3,89,20052,14,1,13,13,,,,,1,2.0,742,37,,,,2.6,0.0,1,,24.0,,1.0,,,,,,,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,42.0,0.03686904,74.9652824512,6.714439,1.476776,14.347092,3.155504,,,2.211877,3.207074,,,10.218823,1.916392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550282,0.354996,0.550282,0.354996,942211652290487,352769490489998,942211616290487,942211611290487,942211639290487,,
1853001,4,17,3,43,20201,1,2,1,1,,,,,1,3.0,660,43,,,,11.2,0.0,1,4.1,29.0,,1.0,,,,,,,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,5.0,,,,,3.0,,,,,60.0,0.68414976,6.0180462857,244.542283,32.592011,518.098057,69.050871,221.937998,37.403059,214.335963,15.128781,,,259.95248,43.809614,31.578002,5.321819,,,,,6.340389,1.650625,0.90213,0.234856,0.183879,0.04787,5.072311,1.370018,6.150177,1.650625,0.875066,0.234856,0.178363,0.04787,,,,,,,7.426398,1.933351,7.203606,1.933351,942212251290487,352769491489998,942212233290487,942212229290487,942212250290487,,
1852723,4,17,3,37,20200,1,1,2,2,,,,,1,3.0,91,9,,,,8.0,0.0,1,,36.0,,1.0,,,,,,,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.349056,6.0180462857,113.906055,18.5443,238.297185,38.795607,114.767348,18.864716,81.745479,63.856979,,,134.451445,22.100261,11.061095,1.818151,,,,,5.164739,0.672942,0.497769,0.064857,0.388051,0.050561,4.183438,0.565271,5.009796,0.672942,0.482836,0.064857,0.376409,0.050561,,,,,,,6.050559,0.78836,5.869042,0.78836,942211101290487,352769495489998,942211084290487,942211082290487,942211098290487,,
1852723,4,17,3,37,20200,1,1,1,1,,,,,1,3.0,552,42,,,,19.2,0.0,1,,58.0,,1.0,,,,,,,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,2.01056256,6.0180462857,1114.470856,172.915178,2634.682874,408.782928,1463.552357,179.063605,870.986038,38.853798,,,1571.434055,192.262781,102.278172,12.513593,,,,,41.744197,5.652198,2.917231,0.394995,0.159827,0.021641,28.803496,4.182627,39.656987,5.652198,2.771369,0.394995,0.151835,0.021641,,,,,,,44.821255,6.068834,42.580192,6.068834,942211100290487,352769495489998,942211084290487,942211082290487,942211097290487,,
1795882,4,17,3,89,20042,1,1,11,11,,,,,1,3.0,6918,55,,,,5.5,0.0,1,5.4,36.0,,1.0,,,,,,,4.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,5.0,,,,,3.0,,,,,,0.1649835,6.0180462857,54.659899,8.789791,115.073473,18.504824,51.366942,8.92929,22.560057,4.018035,,,78.813071,13.700345,8.028902,1.395691,,,,,1.573658,0.442899,0.24597,0.069227,0.594859,0.16742,1.384819,0.398609,1.542185,0.442899,0.241051,0.069227,0.582961,0.16742,,,,,,,2.414487,0.679546,2.366197,0.679546,942211861290487,352769505489998,942211796290487,942211795290487,942211821290487,,
1795882,4,17,3,89,20042,12,1,24,24,,,,,1,2.0,6918,55,,,,2.5,0.0,1,,26.0,,1.0,,,,,,,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0340875,74.9652824512,8.167632,1.521648,17.195015,3.203469,,,2.338796,0.962265,,,12.452787,2.403433,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387067,0.133748,0.387067,0.133748,942211874290487,352769505489998,942211798290487,942211795290487,942211833290487,,
1837569,4,17,3,197,20029,1,1,9,9,,,,,1,3.0,929,41,,,,10.7,0.0,1,,30.0,28.0,1.0,,,,,,,3.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22500.0,90000.0,90002.0,,17.0,,,,,3.0,,,,,60.0,0.62442846,6.0180462857,206.983798,23.573165,431.216245,49.110761,178.947382,66.710323,157.788454,10.542052,,,199.176278,74.251513,16.748176,6.243602,,,,,6.988751,2.379749,0.654096,0.222727,0.151518,0.051594,5.381338,1.927597,6.709201,2.379749,0.627932,0.222727,0.130501,0.046289,,,,,,,7.794365,2.65407,7.467634,2.648765,491757634126144,352769789489998,491757608126144,491757607126144,491757620126144,,
1837569,4,17,3,197,20029,12,1,2,2,,,,,1,2.0,6918,55,,,,1.0,0.0,1,,12.0,,1.0,,,,,,,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.005454,74.9652824512,0.665843,0.189558,1.401774,0.39907,,,0.189418,0.18805,,,0.960196,0.25216,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030639,0.014601,0.030639,0.014601,491757641126144,352769789489998,491757610126144,491757607126144,491757627126144,,
1915950,4,18,4,89,20056,1,2,1,1,,,,,1,3.0,681,42,,,,9.8,1.0,1,4.9,45.0,,1.0,,,,,,,3.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22500.0,0.0,,,2.0,,,,,3.0,,,,,,0.52380216,6.0180462857,234.550921,39.981349,459.003759,78.241388,258.284037,41.780637,116.898414,11.461397,,,294.471017,47.634329,24.996519,4.043496,,,,,7.970276,1.936331,0.771357,0.187397,0.345322,0.083894,6.535627,1.645881,7.731168,1.936331,0.748216,0.187397,0.334962,0.083894,,,,,,,9.086955,2.207621,8.814346,2.207621,528824572126144,352769791489998,528824550126144,528824548126144,528824568126144,,
1854651,1,17,3,31,23232,1,2,2,2,,,,,1,3.0,552,42,,,,9.6,0.0,1,,33.0,,1.0,,,,,,,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,3.0,,,,,60.0,0.50264064,6.0180462857,170.866627,27.531663,403.940016,65.086674,204.904406,30.600922,130.081558,11.283019,,,238.274035,35.584424,25.339516,3.784265,,,,,5.869451,1.027942,0.725846,0.127121,0.230021,0.040285,4.81295,0.873751,5.693367,1.027942,0.704071,0.127121,0.223121,0.040285,,,,,,,6.825318,1.195347,6.620558,1.195347,478150020489998,352769800489998,478150005489998,478150004489998,488917950126144,,
1857695,1,17,3,31,21833,1,2,9,9,,,,,2,3.0,313,41,1.0,,,13.3,0.0,1,6.5,45.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,,,,60.0,0.96475806,6.0180462857,48.8146,13.807815,101.485656,28.706476,86.793176,3.316411,0.0,0.0,,,97.750557,3.735098,10.957381,0.418687,,,,,12.558637,2.845409,0.927546,0.210154,0.24944,0.056516,5.657244,0.332925,7.126658,0.832312,0.899719,0.105077,0.0,0.0,,,,,,,13.735623,3.112078,8.026377,0.937389,478150559489998,352769802489998,478150536489998,478150535489998,488917958126144,,
1857695,1,17,3,31,21833,1,2,7,7,,,,,1,2.0,450,42,,,,10.3,0.0,1,,37.0,,1.0,,,,,,,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,,,0.0,,,,,2.0,,,,,60.0,0.57861486,6.0180462857,155.892091,25.233318,324.77519,52.569413,158.47496,37.990513,98.419503,12.739937,,,182.585305,43.770381,18.189202,4.360418,,,,,7.077229,1.77615,0.8123,0.20386,0.264428,0.066363,6.935684,1.758389,7.006457,1.77615,0.804177,0.20386,0.261784,0.066363,,,,,,,8.153957,2.046373,8.072418,2.046373,478150557489998,352769802489998,478150536489998,478150535489998,488917956126144,,
1796301,4,17,3,97,20087,11,1,28,28,,,,,1,2.0,6918,55,,,,4.2,0.0,1,,26.0,,1.0,,,,,,,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,,,,,,,,,,,60.0,0.09620856,74.9652824512,24.477461,5.239387,51.531497,11.030289,,,11.083037,2.502684,,,33.792581,6.655879,,,,,,,,,,,,,,,,,,,,,,,,,,,1.034318,0.326634,1.034318,0.326634,491759435126144,352769767489998,491759371126144,491759369126144,491759407126144,,
1796301,4,17,3,97,20087,1,1,14,14,,,,,1,3.0,6918,55,,,,5.9,0.0,1,6.0,28.0,,1.0,,,,,,,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.18985374,6.0180462857,52.750305,7.811889,111.053273,16.446083,46.121251,8.990087,29.48555,4.656248,,,68.261914,13.305809,8.531738,1.663031,,,,,1.436605,0.421087,0.26575,0.077895,0.423897,0.124249,1.264212,0.378978,1.407873,0.421087,0.260435,0.077895,0.415419,0.124249,,,,,,,2.126252,0.623231,2.083727,0.623231,491759424126144,352769767489998,491759370126144,491759369126144,491759396126144,,
1796301,4,17,3,97,20087,1,1,21,21,,,,,1,3.0,6918,55,,,,6.0,0.0,1,4.9,32.0,,1.0,,,,,,,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,5.0,,,,,3.0,,,,,60.0,0.196344,6.0180462857,60.280449,9.527285,126.906208,20.057443,57.203618,10.514368,30.089189,4.756791,,,81.784532,15.032487,9.170849,1.685657,,,,,1.762882,0.500965,0.282624,0.080314,0.474902,0.134955,1.533707,0.445859,1.727624,0.500965,0.276972,0.080314,0.465404,0.134955,,,,,,,2.520408,0.716234,2.47,0.716234,491759431126144,352769767489998,491759370126144,491759369126144,491759403126144,,
1852996,4,17,3,43,20048,1,1,1,1,,,,,1,3.0,320,31,,,,15.2,0.0,1,,42.0,,1.0,,,,,,,3.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,1.0,,,,,3.0,,,,,60.0,1.26009216,6.0180462857,484.206193,83.95856,1015.107322,176.013752,611.034177,111.151542,227.122697,26.103442,,,666.70598,121.278646,50.715386,9.225496,,,,,21.99537,3.493717,1.825599,0.289976,0.178416,0.028339,18.696064,3.039534,21.555462,3.493717,1.789087,0.289976,0.174848,0.028339,,,,,,,23.999385,3.812033,23.519397,3.812033,491759519126144,352769770489998,491759506126144,491759505126144,491759518126144,,
1852999,4,17,3,43,20049,1,1,9,9,,,,,1,3.0,317,32,,,,7.7,0.0,1,,31.0,,1.0,,,,,,,3.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.32336766,6.0180462857,185.585151,12.909803,388.253454,27.007956,49.689776,6.479591,317.262442,20.258299,,,62.801625,8.189388,7.252671,0.945755,,,,,3.177382,0.278545,0.463768,0.040656,0.374662,0.032845,2.637227,0.239549,3.082061,0.278545,0.449855,0.040656,0.363422,0.032845,,,,,,,4.015812,0.352046,3.895337,0.352046,491759568126144,352769771489998,491759543126144,491759542126144,491759559126144,,
1852999,4,17,3,43,20049,1,1,3,4,3.0,,,,1,3.0,317,32,,,,5.3,0.0,1,6.1,32.0,,1.0,,,,,,,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.15320286,6.0180462857,79.274656,5.779815,165.846561,12.091663,30.660487,4.355457,108.276361,10.307453,,,50.409332,7.160868,5.665499,0.804809,,,,,1.251259,0.108856,0.23121,0.020115,0.574743,0.050001,1.038545,0.093616,1.213721,0.108856,0.224274,0.020115,0.557501,0.050001,,,,,,,2.057212,0.178972,1.995496,0.178972,491759563126144,352769771489998,491759543126144,491759542126144,491759554126144,,
1795882,4,17,3,89,20042,1,1,9,9,,,,,2,3.0,544,36,1.0,,,13.2,0.0,1,,50.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,,0.95030496,6.0180462857,42.111061,9.996063,87.731377,20.825132,66.34278,2.470074,0.0,0.0,,,84.582212,3.149165,18.239432,0.679091,,,,,15.114317,2.738954,1.402343,0.254127,0.299286,0.054235,3.978608,0.029949,4.947756,0.184868,1.360272,0.050825,0.0,0.0,,,,,,,16.815946,3.047316,6.308028,0.235694,942211859290487,352769505489998,942211796290487,942211795290487,942211819290487,,
1916222,6,18,4,89,20048,1,1,28,28,,,,,1,3.0,602,40,,,,6.7,0.0,1,,30.0,,1.0,,,,,,,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.24483006,6.0180462857,84.025536,9.115169,179.926201,19.518564,59.980722,14.040414,85.669087,5.856314,,,76.378317,17.878797,7.683967,1.798679,,,,,1.923682,1.188708,0.246438,0.152282,0.279461,0.172688,1.577419,1.010402,1.865972,1.188708,0.239045,0.152282,0.271077,0.172688,,,,,,,2.44958,1.513678,2.376093,1.513678,942231749290487,352769508489998,942231667290487,942231665290487,942231711290487,,
1916222,6,18,4,89,20048,1,1,13,13,,,,,2,3.0,742,37,1.0,,,6.1,0.0,1,,43.0,41.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,,,,60.0,0.20294334,6.0180462857,24.657916,7.65954,51.263858,15.9242,36.778843,3.107417,1.035498,0.0,,,46.315222,3.913138,3.285778,0.277613,,,,,3.423945,1.260227,0.305891,0.112587,0.583382,0.214721,2.636438,0.252045,3.321226,0.630113,0.296714,0.056294,0.564446,0.107088,,,,,,,4.313218,1.587535,4.182387,0.793496,942231734290487,352769508489998,942231667290487,942231665290487,942231696290487,,
