PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,STATUSCD,STANDING_DEAD_CD,TPA_UNADJ,SPCD,SPGRPCD,DIA,DIACHECK,DIAHTCD,CROWN_DIEBACK_CD,CROWN_LIGHT_EXPOSURE,UNCOMP_CROWN_RATIO,CROWN_DIA_WIDE,CROWN_DIA_90,AVG_CROWN_WIDTH,FOLIAGE_ABSENT,IS_MAINTAINED_AREA,IS_RIPARIAN,IS_STREET_TREE,IS_PLANTED,NBR_STEMS,BASAL_AREA,GROSS_CARBON_SEQUESTRATION,ITREE_ECO_VERSION,DRY_TOT_BIOMASS_ITREE,CARBON_STORAGE_ITREE,GROSS_C_SEQUESTRATION_ITREE,LEAF_AREA_ITREE,LEAF_BIOMASS_ITREE,CROWN_GROUND_AREA_ITREE,LEAF_AREA_INDEX_ITREE,LEAF_BIOMASS_INDEX_ITREE,COMPENSATORY_VALUE_ITREE,NO2_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,NO2_ASTHMA_EXACERBATION_INCIDENCE,NO2_EMERGENCY_ROOM_VISITS_INCIDENCE,NO2_HOSPITAL_ADMISSIONS_INCIDENCE,NO2_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,NO2_ASTHMA_EXACERBATION_VALUE,NO2_EMERGENCY_ROOM_VISITS_VALUE,NO2_HOSPITAL_ADMISSIONS_VALUE,SO2_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,SO2_ASTHMA_EXACERBATION_INCIDENCE,SO2_EMERGENCY_ROOM_VISITS_INCIDENCE,SO2_HOSPITAL_ADMISSIONS_INCIDENCE,SO2_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,SO2_ASTHMA_EXACERBATION_VALUE,SO2_EMERGENCY_ROOM_VISITS_VALUE,SO2_HOSPITAL_ADMISSIONS_VALUE,O3_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,O3_EMERGENCY_ROOM_VISITS_INCIDENCE,O3_HOSPITAL_ADMISSIONS_INCIDENCE,O3_MORTALITY_INCIDENCE,O3_SCHOOL_LOSS_DAYS_INCIDENCE,O3_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,O3_EMERGENCY_ROOM_VISITS_VALUE,O3_HOSPITAL_ADMISSIONS_VALUE,O3_MORTALITY_VALUE,O3_SCHOOL_LOSS_DAYS_VALUE,PM2_5_ACUTE_BRONCHITIS_INCIDENCE,PM2_5_ACUTE_MYOCARDIAL_INFARCTION_INCIDENCE,PM2_5_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,PM2_5_ASTHMA_EXACERBATION_INCIDENCE,PM2_5_CHRONIC_BRONCHITIS_INCIDENCE,PM2_5_EMERGENCY_ROOM_VISITS_INCIDENCE,PM2_5_HOSPITAL_ADMISSIONS_CARDIOVASCULAR_INCIDENCE,PM2_5_HOSPITAL_ADMISSIONS_RESPIRATORY_INCIDENCE,PM2_5_LOWER_RESPIRATORY_SYMPTOMS_INCIDENCE,PM2_5_MORTALITY_INCIDENCE,PM2_5_UPPER_RESPIRATORY_SYMPTOMS_INCIDENCE,PM2_5_WORK_LOSS_DAYS_INCIDENCE,PM2_5_ACUTE_BRONCHITIS_VALUE,PM2_5_ACUTE_MYOCARDIAL_INFARCTION_VALUE,PM2_5_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,PM2_5_ASTHMA_EXACERBATION_VALUE,PM2_5_CHRONIC_BRONCHITIS_VALUE,PM2_5_EMERGENCY_ROOM_VISITS_VALUE,PM2_5_HOSPITAL_ADMISSIONS_CARDIOVASCULAR_VALUE,PM2_5_HOSPITAL_ADMISSIONS_RESPIRATORY_VALUE,PM2_5_LOWER_RESPIRATORY_SYMPTOMS_VALUE,PM2_5_MORTALITY_VALUE,PM2_5_UPPER_RESPIRATORY_SYMPTOMS_VALUE,PM2_5_WORK_LOSS_DAYS_VALUE,CO_VALUE,O3_VALUE,PM10_VALUE,NO2_VALUE,PM2_5_VALUE,SO2_VALUE,CO_REMOVAL,O3_REMOVAL,PM10_REMOVAL,NO2_REMOVAL,PM2_5_REMOVAL,SO2_REMOVAL,AVOIDED_RUNOFF,RAINFALL_INTERCEPTION,EVAPORATION,TRANSPIRATION,POTENTIAL_EVAPORATION,POTENTIAL_EVAPOTRANSPIRATION,ISOPRENE_EMITTED,MONOTERPENE_EMITTED,CN,PLT_CN,SBP_CN,CND_CN,PREV_PLT_CN,PREV_MTRE_CN
1852479,4,17,3,31,20133,11,1,6,1,,74.9652824512,500,43,1.6,0.0,1,5.0,1.0,50.0,8.0,8.0,7.0,20.0,0,0,0,2,1,0.01396224,0.533066,6.0.35,7.9992466672,3.9996233336,0.8827712027,62.3859891452,0.4596445086,38.4845100117,1.621067519,0.058313879,16.8625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491758974126144,352769757489998,491758924126144,491758922126144,,
1852357,4,17,3,31,20116,1,1,22,1,,6.0180462857,837,28,14.8,0.0,1,5.0,3.0,75.0,48.0,15.0,30.0,15.0,0,0,0,2,2,1.19464416,26.149555,6.0.35,2614.024268089,1307.012133824,36.5747903343,4094.2401120566,59.2668365652,706.8583470466,5.792164906,0.409369207,441.1057336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759064126144,352769758489998,491759035126144,491759034126144,,
1852357,4,17,3,31,20116,1,1,13,1,,6.0180462857,833,26,9.0,0.0,1,0.0,3.0,60.0,21.0,12.0,26.0,10.0,0,0,0,2,1,0.441774,16.201667,6.0.35,576.5514265595,288.2757132797,14.3488103779,5185.9525727038,84.634805343,530.9291585076,9.767692149,0.778302163,182.3041939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759056126144,352769758489998,491759035126144,491759034126144,,
1852357,4,17,3,31,20116,1,1,28,1,,6.0180462857,901,42,7.8,0.0,1,0.0,1.0,35.0,11.0,4.0,26.0,0.0,0,0,0,2,1,0.33182136,6.58616,6.0.35,418.2596303373,209.1298151907,12.1205430043,1739.8788306604,19.1857043451,530.9291585076,3.277045163,0.176431849,104.3970943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759070126144,352769758489998,491759035126144,491759034126144,,
1852357,4,17,3,31,20116,1,1,23,1,,6.0180462857,972,41,6.1,0.0,1,0.0,0.0,50.0,26.0,24.0,17.0,5.0,0,0,0,2,1,0.20294334,4.623056,6.0.35,175.305247639,87.6526238085,6.5673494883,787.619906087,11.7330185316,226.9800692206,3.469995884,0.252381692,69.37430524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759065126144,352769758489998,491759035126144,491759034126144,,
1852357,4,17,3,31,20116,1,1,29,1,,6.0180462857,901,42,11.1,0.0,1,0.0,1.0,15.0,18.0,14.0,39.0,0.0,0,0,0,2,1,0.67198734,14.387053,6.0.35,976.4976619867,488.2488309933,20.1185383431,3631.5870955353,40.0456371433,1194.5906065076,3.040026496,0.163671072,194.5300159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759071126144,352769758489998,491759035126144,491759034126144,,
1852357,4,17,3,31,20116,1,1,33,1,,6.0180462857,972,41,7.2,0.0,1,5.0,0.0,60.0,24.0,20.0,20.0,5.0,0,0,0,2,1,0.28273536,6.230627,6.0.35,260.918511482,130.4592557851,7.8348408727,1741.5914473843,25.9441446072,314.1592654019,5.543657754,0.403204433,75.94817784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759075126144,352769758489998,491759035126144,491759034126144,,
1852357,4,17,3,31,20116,1,1,18,1,,6.0180462857,837,28,14.5,0.0,1,10.0,1.0,35.0,26.0,14.0,30.0,20.0,0,0,0,2,1,1.1467035,22.558689,6.0.35,2495.8095591423,1247.9047797916,26.5104013985,3890.7063331835,56.3205503655,706.8583470466,5.504223512,0.389018553,401.5993849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759061126144,352769758489998,491759035126144,491759034126144,,
1852405,4,17,3,31,20061,1,1,2,1,,6.0180462857,951,38,19.2,0.0,1,5.0,4.0,86.0,47.0,41.0,38.0,1.0,0,0,0,3,1,2.01056256,31.424508,6.0.35,1691.6872803658,845.8436401829,32.2763697061,7238.4879590593,43.2838721692,1134.1149482299,6.382499386,0.186339466,2592.760713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759197126144,352769761489998,491759187126144,491759186126144,,
1796301,4,17,3,97,20087,1,1,13,1,,6.0180462857,6918,55,6.2,0.0,1,5.0,2.0,65.0,24.0,21.0,19.0,5.0,0,0,0,2,1,0.20965176,5.300996,6.0.35,271.064475357,135.5322376344,9.0345977755,1246.027235492,11.3425108143,283.5287369498,4.394712329,0.195320548,210.0898148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759395126144,352769767489998,491759370126144,491759369126144,,
1796301,4,17,3,97,20087,11,1,26,1,,74.9652824512,6918,55,4.3,0.0,1,5.0,1.0,95.0,10.0,8.0,16.0,5.0,0,0,0,2,1,0.10084446,2.6941,6.0.35,115.5892100434,57.7946050327,4.3063492161,1283.5073803828,11.6836903077,201.0619298357,6.383642001,0.283717422,59.32625642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759405126144,352769767489998,491759371126144,491759369126144,,
1796301,4,17,3,97,20087,1,1,6,1,,6.0180462857,331,41,10.8,0.0,1,0.0,3.0,67.0,24.0,21.0,25.0,20.0,0,0,0,3,1,0.63615456,7.839379,6.0.35,944.3068319249,472.1534160727,25.0176269058,4706.3214583721,70.5349489014,490.8738521366,9.587639346,0.701568809,773.6105358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759388126144,352769767489998,491759370126144,491759369126144,,
1796301,4,17,3,97,20087,1,1,7,1,,6.0180462857,6918,55,8.2,1.0,1,5.0,0.0,80.0,32.0,20.0,21.0,15.0,0,0,0,2,1,0.36672696,5.025097,6.0.35,520.2523807885,260.1261903943,10.4053550394,1724.4422195442,15.6974935734,346.3605900302,4.978748361,0.221277705,385.5433663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759389126144,352769767489998,491759370126144,491759369126144,,
1796301,4,17,3,97,20087,1,1,5,1,,6.0180462857,6918,55,6.9,0.0,1,5.0,0.0,85.0,25.0,22.0,20.0,10.0,0,0,0,2,1,0.25966494,4.755231,6.0.35,348.8754561722,174.437728042,8.223047385,2022.1782688704,18.4077668767,314.1592654019,6.436793345,0.286079704,265.9547129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759387126144,352769767489998,491759370126144,491759369126144,,
1796301,4,17,3,97,20087,1,1,20,2,1.0,6.0180462857,94,6,10.7,0.0,1,,,,,,,,0,0,0,1,1,0.62442846,0.0,6.0.35,624.263767488,312.131883744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759402126144,352769767489998,491759370126144,491759369126144,,
1796301,4,17,3,97,20087,1,1,16,1,,6.0180462857,6918,55,5.0,0.0,1,5.0,1.0,60.0,20.0,18.0,16.0,5.0,0,0,0,2,1,0.13635,2.976888,6.0.35,162.8347947519,81.417397387,5.2525205704,661.2254256696,6.0190951889,201.0619298357,3.288665469,0.14616291,80.21397569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759398126144,352769767489998,491759370126144,491759369126144,,
1852999,4,17,3,43,20049,1,1,2,1,,6.0180462857,317,32,6.3,0.0,1,0.0,3.0,80.0,26.0,13.0,21.0,1.0,1,0,0,1,1,0.21646926,8.410625,6.0.35,287.4074297149,143.7037148575,10.097809972,1968.9742876014,21.2262603491,346.3605900302,5.684752664,0.299213257,225.4970226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491759553126144,352769771489998,491759543126144,491759542126144,,
1837445,4,17,3,197,20088,1,1,4,1,,6.0180462857,317,32,8.0,0.0,1,0.0,2.0,35.0,10.0,9.0,27.0,0.0,0,0,0,2,1,0.349056,11.443902,6.0.35,732.0617498482,366.0308748139,19.6544283935,2758.1510669619,29.733873632,572.5552611626,4.81726613,0.253553668,119.0796417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757135126144,352769774489998,491757119126144,491757118126144,,
1837445,4,17,3,197,20088,1,1,43,1,,6.0180462857,313,41,8.2,0.0,1,99.0,0.0,0.0,0.0,0.0,21.0,99.0,0,0,0,2,1,0.36672696,0.905339,6.0.35,462.3261160676,231.163058144,0.1142441064,8.7425779393,0.1638112806,346.3605900302,0.025241261,0.002309145,1.023594573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757172126144,352769774489998,491757119126144,491757118126144,,
1837445,4,17,3,197,20088,1,1,29,1,,6.0180462857,317,32,6.6,0.0,1,0.0,1.0,35.0,15.0,12.0,23.0,0.0,0,0,0,2,1,0.23757624,7.07664,6.0.35,434.3425232219,217.171261633,11.1519346192,1639.7015619726,17.6765803733,415.4756284617,3.946564971,0.207724879,82.15650327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757160126144,352769774489998,491757119126144,491757118126144,,
1837445,4,17,3,197,20088,1,1,19,1,,6.0180462857,317,32,7.4,0.0,1,5.0,2.0,30.0,18.0,10.0,27.0,5.0,0,0,0,2,1,0.29866104,10.49217,6.0.35,678.7901542524,339.3950771262,18.5795879459,2416.7804648804,26.0537741409,572.5552611626,4.221043154,0.222171859,97.26894196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757150126144,352769774489998,491757119126144,491757118126144,,
1837445,4,17,3,197,20088,1,1,7,1,,6.0180462857,317,32,10.2,0.0,1,5.0,2.0,50.0,24.0,14.0,29.0,5.0,0,0,0,2,1,0.56743416,15.199948,6.0.35,1056.0634467903,528.0317232849,21.4681482517,3895.6683570312,41.9967245481,660.5198554321,5.897882289,0.310431196,181.8381029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757138126144,352769774489998,491757119126144,491757118126144,,
1837445,4,17,3,197,20088,1,1,26,1,,6.0180462857,317,32,6.5,0.0,1,5.0,2.0,40.0,10.0,8.0,24.0,5.0,0,0,0,2,1,0.2304315,8.874145,6.0.35,469.5558551834,234.7779275917,14.6915878457,2018.2947178047,21.7579525643,452.3893421572,4.461410846,0.234823456,75.80059367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757157126144,352769774489998,491757119126144,491757118126144,,
1853014,4,17,3,43,20006,1,1,1,1,,6.0180462857,660,43,11.6,0.0,1,5.0,5.0,75.0,28.0,25.0,24.0,5.0,1,0,0,1,3,0.73389024,27.010346,6.0.35,955.0222881836,477.511144202,31.6560670101,1862.0530157033,32.8802929379,452.3893421572,4.116040858,0.3548617,793.5947162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757400126144,352769781489998,491757386126144,491757385126144,,
1795853,4,17,3,89,20007,1,1,7,1,,6.0180462857,929,41,37.8,0.0,1,5.0,4.0,96.0,56.0,54.0,66.0,1.0,1,0,0,1,1,7.79289336,86.831761,6.0.35,14131.6679533212,7065.8339777629,171.4592475839,10952.3179435248,142.1013255801,3421.1944000971,3.201314122,0.202794509,5573.493772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757482126144,352769784489998,491757463126144,491757461126144,,
1795853,4,17,3,89,20007,1,1,4,1,,6.0180462857,373,41,5.5,0.0,1,0.0,1.0,55.0,15.0,13.0,15.0,0.0,1,0,0,1,1,0.1649835,3.398964,6.0.35,168.8065859441,84.4032929831,7.2374730025,700.3610809722,11.118925336,176.7145867347,3.963232995,0.30720355,120.8739583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757479126144,352769784489998,491757463126144,491757461126144,,
1795853,4,17,3,89,20007,1,1,6,1,,6.0180462857,94,6,7.2,0.0,1,5.0,1.0,99.0,15.0,12.0,14.0,1.0,1,0,0,1,1,0.28273536,5.42483,6.0.35,310.4015091788,155.2007546335,3.817995629,1585.3584575919,52.1617679548,153.9380400254,10.29867898,1.654406262,309.3933673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757481126144,352769784489998,491757463126144,491757461126144,,
1837569,4,17,3,197,20029,12,1,3,1,,74.9652824512,6918,55,1.2,0.0,1,0.0,2.0,35.0,7.0,5.0,7.0,0.0,0,0,0,2,1,0.00785376,0.497777,6.0.35,6.3468785641,3.1734392821,1.1350119381,48.8681678877,0.4448439862,38.4845100117,1.269813956,0.056436176,8.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757628126144,352769789489998,491757610126144,491757607126144,,
1837569,4,17,3,197,20029,12,1,6,1,,74.9652824512,6918,55,1.2,0.0,1,0.0,0.0,65.0,6.0,5.0,6.0,0.0,0,0,0,2,1,0.00785376,0.353561,6.0.35,6.2868657226,3.1434328602,0.8708940915,50.7740613117,0.4621932199,28.2743338862,1.795765075,0.079811781,8.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491757631126144,352769789489998,491757610126144,491757607126144,,
1857695,1,17,3,31,21833,1,2,1,1,,6.0180462857,313,41,19.9,0.0,1,5.0,3.0,83.0,50.0,49.0,39.0,5.0,1,0,1,2,1,2.15983854,27.11779,6.0.35,3248.2838875795,1624.1419442307,41.7987990847,7118.8072080311,133.3863909571,1194.5906065076,5.959202399,0.545165346,1307.285441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488917951126144,352769802489998,478150536489998,478150535489998,,
1857695,1,17,3,31,21833,1,2,2,1,,6.0180462857,313,41,10.5,0.0,1,0.0,1.0,88.0,34.0,16.0,24.0,1.0,1,0,0,2,1,0.6013035,8.267568,6.0.35,781.199932662,390.5999662208,15.4792337667,4691.8796586204,87.9126061799,452.3893421572,10.37133111,0.948799846,446.9274684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488917952126144,352769802489998,478150536489998,478150535489998,,
1857880,1,17,3,31,22128,1,1,2,1,,6.0180462857,742,37,28.5,0.0,1,0.0,3.0,82.0,53.0,48.0,51.0,0.0,0,0,0,2,1,4.4300115,32.978388,6.0.35,9035.7371685948,4517.8685853997,93.7876985673,24275.1732989577,358.7522462073,2042.8206235232,11.8831644,0.857433032,4463.565738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488917973126144,352769816489998,478150945489998,478150943489998,,
1856933,1,17,3,31,23379,1,1,2,1,,6.0180462857,320,31,17.4,0.0,1,5.0,5.0,70.0,31.0,31.0,48.0,5.0,1,0,0,1,1,1.65125304,52.475795,6.0.35,2657.0850078453,1328.5425034817,67.8801325957,14082.1957279331,155.6787942663,1809.5573686286,7.782121732,0.420042194,1980.588445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488917985126144,352769826489998,478151236489998,478151234489998,,
1857047,2,17,3,31,23508,1,2,7,2,0.0,6.0180462857,681,42,,,1,,,,,,,,,,,,1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942082744290487,559740545126144,942082713290487,942082707290487,352769810489998.0,488917967126144.0
1857694,2,17,3,31,21834,1,1,3,4,,6.0180462857,317,32,,,1,,,,,,,,,,,,1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942084411290487,559740547126144,942084391290487,942084385290487,352769803489998.0,488917961126144.0
1857694,2,17,3,31,21834,1,1,1,1,,6.0180462857,320,31,13.3,0.0,1,5.0,2.0,50.0,32.0,31.0,34.0,3.0,1,0,1,1,1,0.96475806,13.021501,6.0.35,1591.7556503431,795.8778250613,30.5313424033,4892.7799940669,54.0897247235,907.9202768822,5.388997381,0.290872639,1138.169429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942084409290487,559740547126144,942084391290487,942084385290487,352769803489998.0,488917959126144.0
1859375,2,17,3,31,21803,1,2,1,1,,6.0180462857,8421,55,13.8,1.0,1,5.0,5.0,55.0,32.0,22.0,32.0,10.0,1,0,1,1,1,1.03865976,31.853767,6.0.35,1442.4489049496,721.2244524748,40.0298970858,5028.6910148473,77.4869922525,804.2477193427,6.252664315,0.470408089,1136.09467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942085073290487,559740557126144,942085050290487,942085040290487,352769805489998.0,
1857074,2,17,3,31,23535,1,1,1,1,,6.0180462857,8813,55,7.6,0.0,1,0.0,5.0,67.0,22.0,22.0,18.0,0.0,1,0,0,1,1,0.31502304,4.264728,6.0.35,249.6494464843,124.8247232421,12.8941393745,1103.7112025613,16.9344424422,254.469004997,4.337310953,0.324916545,463.2399382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942085102290487,559740559126144,942085087290487,942085084290487,352769817489998.0,488917976126144.0
1857880,3,17,3,31,22128,1,1,2,0,,6.0180462857,742,37,,,1,,,,,,,,,,,,1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942085128290487,559740565126144,942085114290487,942085112290487,352769816489998.0,488917973126144.0
1857880,3,17,3,31,22128,1,1,3,0,,6.0180462857,742,37,,,1,,,,,,,,,,,,1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942085129290487,559740565126144,942085114290487,942085112290487,352769816489998.0,488917974126144.0
1857067,2,17,3,31,23488,1,1,1,1,,6.0180462857,317,32,34.8,0.0,1,10.0,5.0,55.0,48.0,46.0,57.0,10.0,1,0,1,1,1,6.60501216,123.354911,6.0.35,8279.6274703651,4139.8137340802,92.96941031,8714.5401345317,93.9459184025,2551.7586324409,3.415111454,0.179752169,5715.993723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942083251290487,559740571126144,942083233290487,942083224290487,352769812489998.0,488917968126144.0
1857067,2,17,3,31,23488,1,1,3,1,,6.0180462857,320,31,20.0,0.0,1,5.0,5.0,75.0,55.0,32.0,45.0,10.0,1,0,1,1,1,2.1816,45.691524,6.0.35,3289.3985363995,1644.6992679793,75.1688514514,5634.0940619381,62.2849581002,1590.4312808278,3.542494498,0.19120713,2631.393444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942083253290487,559740571126144,942083233290487,942083224290487,352769812489998.0,488917970126144.0
1857790,2,17,3,31,22034,1,1,1,1,,6.0180462857,974,41,5.1,0.0,1,0.0,3.0,90.0,15.0,12.0,14.0,5.0,0,0,0,2,1,0.14185854,3.425884,6.0.35,133.9404591836,66.9702295918,7.7035761955,834.5575276116,11.6422050441,153.9380400254,5.421385952,0.369253913,59.3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942085186290487,559740575126144,942085173290487,942085169290487,352769814489998.0,
1852402,4,17,3,31,20005,1,1,2,1,,6.0180462857,974,41,16.5,0.0,1,20.0,2.0,80.0,25.0,18.0,33.0,15.0,1,0,0,2,2,1.4848515,21.483653,6.0.35,2241.300703537,1120.650351548,31.1007831768,4350.66124101,60.6923891599,855.2985999166,5.086716196,0.346459351,1230.821594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488918000126144,352769834489998,478151513489998,478151511489998,,
1852998,4,17,3,43,20016,1,1,5,1,,6.0180462857,317,32,10.5,0.0,1,0.0,2.0,90.0,22.0,22.0,30.0,2.0,1,0,0,1,1,0.6013035,15.761914,6.0.35,1143.2540551773,571.6270275887,23.7581763335,8326.3972911974,89.7615971142,706.8583470466,11.77944255,0.620003292,607.8791141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488918009126144,352769835489998,478151558489998,478151556489998,,
1796375,4,17,3,97,20011,1,2,8,1,,6.0180462857,762,41,11.2,0.0,1,5.0,3.0,69.0,16.0,14.0,28.0,5.0,0,0,0,2,1,0.68414976,16.848727,6.0.35,1095.1200426938,547.5600213469,27.3170011877,5625.2809014646,89.3553855194,615.7521601015,9.135625119,0.708517537,655.6876069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488918018126144,352769839489998,478151657489998,478151656489998,,
