PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,CONDID,FIA_VOLUME_LOCATION_GROUP,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,FIA_LANDUSE,RESERVCD,OWNGRPCD,OWNCD,PHYSCLCD,STDORGCD,STDORGSP,FLDTYPCD,FLDSZCD,FLDAGE,MAPDEN,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,AFFORESTATION_CD,PREV_AFFORESTATION_CD,CHAINING_CD,ITREE_LANDUSE,LAND_COVER_CLASS_CD,PRODUCTIVITY_STATUS,COND_SITECLASS_FLD,DISTURBANCE_CD1,DISTURBANCE_CD2,DISTURBANCE_CD3,DISTURBANCE_YEAR1,DISTURBANCE_YEAR2,DISTURBANCE_YEAR3,TREATMENT_CD1,TREATMENT_CD2,TREATMENT_CD3,TREATMENT_YEAR1,TREATMENT_YEAR2,TREATMENT_YEAR3,CN,PLT_CN,PREV_PLT_CN,INVASIVE_STATUS_CD,INVASIVE_NONSAMPLE_REASON_CD,SITE_CLASS_CD,SITE_CLASS_METHOD,SITE_CLASS_SIT_CN,SITE_INDEX,BALIVE,COVER_CLASS,FOREST_COND_STATUS_CHANGE_CD
1856834,1,17,3,31,23262,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,45,45.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758092126144,352769727489998,,1.0,,,,,,59.4306,,
1852387,4,17,3,31,20101,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,60,60.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758218126144,352769731489998,,1.0,,,,,,42.6285,,
1856846,1,17,3,31,23250,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,491758256126144,352769732489998,,2.0,,,,,,,,
1852389,4,17,3,31,20167,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,35,35.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491758278126144,352769733489998,,1.0,,,,,,22.188,,
1857893,1,17,3,31,22196,1,S23LCS,2,,13,0.0,30.0,32.0,,,,,,,,1,25,25.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491758465126144,352769741489998,,2.0,,,,,,7.4838,,
1857071,2,17,3,31,23538,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,2,2.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942231357290487,781817020290487,352769742489998.0,1.0,,,,,,,3.0,0.0
1856814,2,17,3,31,23201,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942231093290487,781817052290487,352769723489998.0,3.0,10.0,,,,,,9.0,0.0
1857778,2,17,3,31,22046,2,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,3,,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,1287853554290487,992948016290487,352769674489998.0,2.0,,,,,,,3.0,1.0
1854876,2,17,3,31,22214,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,3,,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,1287852702290487,992948025290487,352769679489998.0,1.0,,,,,,,9.0,0.0
1857101,2,17,3,31,23562,1,S23LCS,2,,13,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,1287855265290487,992948046290487,352769675489998.0,3.0,10.0,,,,,,9.0,0.0
1856785,2,17,3,31,23176,2,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,15,,,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,1287854168290487,992948070290487,352769662489998.0,2.0,,,,,,,1.0,0.0
1857349,1,17,3,31,23813,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758847126144,352769753489998,,2.0,,,,,,,,
1796291,4,17,3,97,20032,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,1,1.0,,0.0,,0.0,4.0,7.0,,,,,,,,,,,,,,,491759247126144,352769764489998,,2.0,,,,,,,,
1852370,5,17,3,31,20112,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,55,55.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491759305126144,352769766489998,,1.0,,,,,,177.4518,,
1796377,4,17,3,97,20200,1,S23LCS,4,,19,0.0,,,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,10.0,,,,,,,,,,,,,,,491759477126144,352769768489998,,2.0,,,,,,,,
1852996,4,17,3,43,20048,1,S23LCS,2,,16,0.0,30.0,32.0,,,,,,,,1,17,17.0,,0.0,,0.0,5.0,7.0,,,,,,,,,,,,,,,491759505126144,352769770489998,,1.0,,,,,,7.5833,,
1837561,4,17,3,197,20017,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,2,2.0,,0.0,,0.0,3.0,9.0,,,,,,,,,,,,,,,491757243126144,352769775489998,,2.0,,,,,,,,
1837515,4,17,3,197,20011,1,S23LCS,2,,13,0.0,30.0,32.0,,,,,,,,1,2,2.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491757443126144,352769783489998,,2.0,,,,,,,,
1795853,4,17,3,89,20007,2,S23LCS,2,,16,0.0,40.0,46.0,,,,,,,,1,8,8.0,,0.0,,0.0,5.0,7.0,,,,,,,,,,,,,,,491757462126144,352769784489998,,1.0,,,,,,,,
1797322,4,17,3,111,20109,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491757521126144,352769785489998,,1.0,,,,,,,,
1797322,4,17,3,111,20109,2,S23LCS,2,,18,0.0,40.0,46.0,,,,,,,,1,4,4.0,,0.0,,0.0,7.0,3.0,,,,,,,,,,,,,,,491757522126144,352769785489998,,1.0,,,,,,,,
1795846,4,17,3,89,20032,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491757564126144,352769787489998,,2.0,,,,,,10.7097,,
1915181,4,18,4,127,20025,1,S23LCS,2,,17,0.0,30.0,31.0,,,,,,,,1,0,0.0,,0.0,,0.0,6.0,7.0,,,,,,,,,,,,,,,528824655126144,352769794489998,,1.0,,,,,,,,
1857694,1,17,3,31,21834,3,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,4.0,9.0,,,,,,,,,,,,,,,478150578489998,352769803489998,,1.0,,,,,,,,
1856970,1,17,3,31,23423,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,10,10.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,478150696489998,352769808489998,,2.0,,,,,,,,
1857047,1,17,3,31,23508,2,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,1,1.0,,,,,,7.0,,,,,,,,,,,,,,,478150743489998,352769810489998,,,,,,,,,,
1852330,4,17,3,31,20109,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,30,30.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478150917489998,352769815489998,,1.0,,,,,,1.7974,,
1857880,1,17,3,31,22128,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,7,7.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,478150943489998,352769816489998,,1.0,,,,,,69.9814,,
1857074,1,17,3,31,23535,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,3,3.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,478150983489998,352769817489998,,1.0,,,,,,,,
1796375,4,17,3,97,20011,1,S23LCS,2,,16,0.0,30.0,32.0,,,,,,,,1,35,35.0,,0.0,,0.0,5.0,7.0,,,,,,,,,,,,,,,478151655489998,352769839489998,,1.0,,,,,,94.791,,
1796340,4,17,3,97,20080,2,S23LCS,1,,10,0.0,40.0,46.0,22.0,0.0,,516.0,3.0,65.0,1.0,1,85,85.0,,0.0,,0.0,1.0,1.0,1.0,,10.0,,,9999.0,,,,,,,,,478151748489998,352769840489998,,1.0,,5.0,1.0,478151767489998.0,79.0,172.9117,,
1796376,5,17,3,97,20055,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,45,45.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151880489998,352769842489998,,2.0,,,,,,,,
1795901,4,17,3,89,20038,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151957489998,352769846489998,,1.0,,,,,,,,
1853039,5,17,3,43,20034,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,30,30.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152325489998,352769858489998,,1.0,,,,,,36.1524,,
1915163,5,18,4,127,20116,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152444489998,352769862489998,,2.0,,,,,,,,
1854651,2,17,3,31,23232,2,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,55,55.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942083678290487,559740535126144,352769800489998.0,1.0,,,,,,48.128,1.0,0.0
1857913,2,17,3,31,22176,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942083482290487,559740563126144,352769819489998.0,1.0,,,,,,,1.0,0.0
1857067,2,17,3,31,23488,3,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,10,10.0,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,942083226290487,559740571126144,352769812489998.0,2.0,,,,,,,1.0,2.0
1857773,2,17,3,31,22051,1,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,1092686770290487,559740573126144,352769813489998.0,3.0,10.0,,,,,,8.0,0.0
1856790,2,17,3,31,23171,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,80,80.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942085209290487,559740579126144,352769825489998.0,2.0,,,,,,29.0056,1.0,0.0
1469843,6,55,5,59,20094,1,S23LLS,2,,13,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,478152644489998,923417,,2.0,,,,,,,,
1469863,5,55,5,59,20261,2,S23LLS,2,,13,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,478152663489998,923462,,2.0,,,,,,,,
1468979,1,55,5,59,22118,2,S23LLS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,6.0,,,,,,,,,,,,,,,491757785126144,923672,,2.0,,,,,,,,
1467836,1,55,5,59,21546,2,S23LLS,2,,14,0.0,40.0,46.0,,,,,,,,1,12,12.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707804902126144,923687,,1.0,,,,,,,,
1468095,1,55,5,59,21676,1,S23LLS,2,,13,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,8.0,,,,,,,,,,,,,,,,785695627290487,923696,,1.0,,,,,,,3.0,
1469307,1,55,5,59,22221,1,S23LLS,2,,14,0.0,40.0,46.0,,,,,,,,1,72,72.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942163480290487,924136,,1.0,,,,,,140.6715,1.0,
1857700,1,17,3,31,21828,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,4.0,,,,,,,,,,,,,,,,785693924290487,352769394489998,,1.0,,,,,,,9.0,
1856863,1,17,3,31,23287,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,25,25.0,,0.0,,0.0,4.0,,,,,,,,,,,,,,,,785695716290487,352769395489998,,3.0,10.0,,,,,,3.0,
1859354,1,17,3,31,21824,1,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,30,30.0,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,785698530290487,352769398489998,,2.0,,,,,,,1.0,
1857076,1,17,3,31,23533,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,8,8.0,,,,,,,,,,,,,,,,,,,,,785694002290487,352769403489998,,,,,,,,,3.0,
1857898,1,17,3,31,22191,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,45,45.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693173290487,352769406489998,,2.0,,,,,,78.1637,1.0,
1857120,1,17,3,31,23543,1,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,6.0,,,,,,,,,,,,,,,,785694754290487,352769407489998,,3.0,10.0,,,,,,8.0,
1796366,4,17,3,97,20202,1,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,4,,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,1287854242290487,352769420489998,,1.0,,,,,,,3.0,
1796316,4,17,3,97,20017,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,1287855260290487,352769421489998,,3.0,10.0,,,,,,9.0,
1795876,4,17,3,89,20006,1,S23LCS,2,,18,1.0,30.0,32.0,,,,,,,,1,5,,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,1287853886290487,352769426489998,,1.0,,,,,,,3.0,
1837465,4,17,3,197,20039,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287852961290487,352769429489998,,2.0,,,,,,99.2027,1.0,
1795839,4,17,3,89,20028,1,S23LCS,1,,10,0.0,40.0,46.0,22.0,0.0,,802.0,3.0,65.0,1.0,1,65,80.0,,0.0,,0.0,8.0,,1.0,5.0,12.0,22.0,60.0,9999.0,9999.0,9999.0,,,,,,,1287853966290487,352769435489998,,1.0,,5.0,6.0,,,70.6264,1.0,
1858000,1,17,3,31,22332,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,53,53.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785696672290487,352769464489998,,1.0,,,,,,,1.0,
1855687,1,17,3,31,22151,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,8,8.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785694064290487,352769465489998,,1.0,,,,,,28.3392,1.0,
1856920,1,17,3,31,23338,1,S23LCS,5,2.0,20,,40.0,46.0,,,,,,,,1,10,10.0,,,,,,,,,,,,,,,,,,,,,785697516290487,352769467489998,,,,,,,,,1.0,
1837556,4,17,3,197,20028,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942211584290487,352769476489998,,2.0,,,,,,,9.0,
1852507,4,17,3,31,20070,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942210890290487,352769479489998,,2.0,,,,,,9.9328,9.0,
1837408,4,17,3,197,20051,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,1092687215290487,352769484489998,,3.0,10.0,,,,,,10.0,
1795855,4,17,3,89,20200,1,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,1092687263290487,352769494489998,,3.0,10.0,,,,,,3.0,
1796356,4,17,3,97,20060,1,S23LCS,2,,18,1.0,30.0,31.0,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,942211409290487,352769498489998,,1.0,,,,,,,3.0,
1856986,1,17,3,31,23407,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,60,60.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693233290487,352769519489998,,2.0,,,,,,71.7498,1.0,
1857030,1,17,3,31,23471,1,S23LCS,5,2.0,20,,40.0,46.0,,,,,,,,1,2,2.0,,,,,,,,,,,,,,,,,,,,,785698139290487,352769521489998,,,,,,,,,3.0,
1857013,1,17,3,31,23434,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785697617290487,352769524489998,,2.0,,,,,,32.6982,9.0,
1857761,1,17,3,31,22009,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,22,22.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785693301290487,352769525489998,,2.0,,,,,,,1.0,
1857754,1,17,3,31,22016,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,18,18.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693331290487,352769527489998,,2.0,,,,,,32.7435,1.0,
1857904,1,17,3,31,22185,1,S23LCS,5,2.0,20,,40.0,46.0,,,,,,,,1,15,15.0,,,,,,,,,,,,,,,,,,,,,785695869290487,352769534489998,,,,,,,,,1.0,
1857904,1,17,3,31,22185,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785695870290487,352769534489998,,2.0,,,,,,,1.0,
1857096,1,17,3,31,23567,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785698196290487,352769542489998,,2.0,,,,,,,9.0,
1857098,1,17,3,31,23565,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693455290487,352769543489998,,1.0,,,,,,50.4036,3.0,
1852343,4,17,3,31,20029,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,942083848290487,352769545489998,,2.0,,,,,,,9.0,
1796285,4,17,3,97,20044,2,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,942084834290487,352769553489998,,2.0,,,,,,,3.0,
1837520,4,17,3,197,20096,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942084561290487,352769560489998,,2.0,,,,,,,1.0,
1853005,4,17,3,43,20004,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,20,20.0,,,,,,,,,,,,,,,,,,,,,942084608290487,352769570489998,,,,,,,,,1.0,
1853005,4,17,3,43,20004,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,12,12.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942084609290487,352769570489998,,2.0,,,,,,,1.0,
1857817,1,17,3,31,22064,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,5,5.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785697142290487,352769608489998,,2.0,,,,,,,3.0,
1855532,1,17,3,31,23387,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,4,4.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785698834290487,352769613489998,,2.0,,,,,,,3.0,
1852364,4,17,3,31,20006,1,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,785695313290487,352769620489998,,1.0,,,,,,,3.0,
1852442,4,17,3,31,20004,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,75,75.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785698262290487,352769622489998,,1.0,,,,,,72.8421,1.0,
1796304,4,17,3,97,20088,2,S23LCS,2,,13,0.0,20.0,24.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785695474290487,352769630489998,,1.0,,,,,,,3.0,
1852988,4,17,3,43,20044,1,S23LCS,2,,17,0.0,30.0,31.0,,,,,,,,1,1,1.0,,0.0,,0.0,6.0,,,,,,,,,,,,,,,,785698955290487,352769633489998,,2.0,,,,,,,3.0,
1837534,4,17,3,197,20021,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,25,25.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785694523290487,352769651489998,,1.0,,,,,,24.389,1.0,
1917561,4,18,4,127,20069,1,S23LCS,3,,19,0.0,,,,,,,,,,1,35,35.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,785694578290487,352769655489998,,2.0,,,,,,25.8004,1.0,
1856854,1,17,3,31,23296,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,707806643126144,352769664489998,,1.0,,,,,,5.4588,,
1857063,1,17,3,31,23492,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,707805531126144,352769671489998,,1.0,,,,,,,,
1857063,1,17,3,31,23492,2,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,707805532126144,352769671489998,,1.0,,,,,,,,
1857070,1,17,3,31,23539,2,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,80,80.0,,,,,,7.0,,,,,,,,,,,,,,,707807078126144,352769677489998,,,,,,,,,,
1854876,1,17,3,31,22214,2,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,35,35.0,,,,,,7.0,,,,,,,,,,,,,,,707806361126144,352769679489998,,,,,,,,,,
1852348,4,17,3,31,20149,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,4.0,7.0,,,,,,,,,,,,,,,707805641126144,352769689489998,,1.0,,,,,,,,
1837411,4,17,3,197,20067,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,29,29.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707805889126144,352769690489998,,1.0,,,,,,,,
1852411,4,17,3,31,20032,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707807388126144,352769693489998,,1.0,,,,,,,,
1852414,4,17,3,31,20067,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,707805429126144,352769694489998,,2.0,,,,,,,,
1796319,4,17,3,97,20026,2,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,5.0,9.0,,,,,,,,,,,,,,,707807179126144,352769701489998,,2.0,,,,,,,,
1837449,4,17,3,197,20129,1,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,1.0,3.0,,,,,,,,,,,,,,,707806919126144,352769703489998,,1.0,,,,,,3.3718,,
1853043,4,17,3,43,20012,1,S23LCS,2,,11,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,6.0,,,,,,,,,,,,,,,707805699126144,352769709489998,,1.0,,,,,,,,
1797317,4,17,3,111,20019,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707805756126144,352769712489998,,2.0,,,,,,,,
1797333,4,17,3,111,20050,1,S23LCS,2,,12,1.0,30.0,31.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,3.0,,,,,,,,,,,,,,,707806960126144,352769713489998,,2.0,,,,,,,,
1854662,1,17,3,31,23221,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491757994126144,352769725489998,,1.0,,,,,,,,
1856834,1,17,3,31,23262,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758093126144,352769727489998,,1.0,,,,,,,,
1857703,1,17,3,31,21825,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,10,10.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491758190126144,352769730489998,,1.0,,,,,,31.841,,
1857000,1,17,3,31,23447,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,1,1.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491758323126144,352769735489998,,2.0,,,,,,,,
1856954,1,17,3,31,23358,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758800126144,352769751489998,,2.0,,,,,,,,
1856903,1,17,3,31,23301,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,40,40.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758821126144,352769752489998,,1.0,,,,,,,,
1856979,2,17,3,31,23414,1,S23LCS,3,,19,0.0,,,,,,,,,,1,0,0.0,,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,1092686809290487,559740583126144,352769807489998.0,3.0,10.0,,,,,,10.0,0.0
1857735,2,17,3,31,21954,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942231780290487,781816981290487,352769744489998.0,2.0,,,,,,,1.0,0.0
1855673,2,17,3,31,22165,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,9,9.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942231810290487,781816984290487,352769743489998.0,1.0,,,,,,19.0096,3.0,0.0
1857843,2,17,3,31,22111,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942230876290487,781816987290487,352769750489998.0,1.0,,,,,,,3.0,0.0
1857776,2,17,3,31,22048,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,10,10.0,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,942231316290487,781817002290487,352769737489998.0,2.0,,,,,,27.6224,1.0,0.0
1857868,2,17,3,31,22140,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,1,1.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942231032290487,781817008290487,352769748489998.0,2.0,,,,,,,3.0,0.0
1857870,2,17,3,31,22138,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,942231070290487,781817011290487,352769745489998.0,3.0,10.0,,,,,,9.0,0.0
1856805,2,17,3,31,23210,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942231503290487,781817023290487,352769722489998.0,3.0,10.0,,,,,,9.0,0.0
