PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CENTER_CONDID,REMAINING_CONDID,SUBP_STATUS_CD,SUBP_NONSAMPLE_REASN_CD,SLOPE,ASPECT,WATER_DEPTH,CN,PLT_CN,CENTER_CND_CN,REMAINING_CND_CN,PREV_PLT_CN
1852364,4,17,3,31,20006,1,1,1,1,,2.0,0.0,0.0,785695318290487,352769620489998,785695313290487,785695313290487.0,
1852454,4,17,3,31,20207,1,1,1,2,,,,0.0,785697787290487,352769624489998,785697783290487,785697783290487.0,
1852454,4,17,3,31,20207,11,1,1,2,,,,0.0,785697788290487,352769624489998,785697783290487,,
1852426,4,17,3,31,20011,14,1,1,1,,2.0,0.0,0.0,785696052290487,352769627489998,785696041290487,,
1796370,4,17,3,97,20072,11,1,1,2,,,,0.0,785697873290487,352769628489998,785697870290487,,
1796355,4,17,3,97,29990,11,1,1,2,,,,0.0,785697182290487,352769632489998,785697179290487,,
1837451,4,17,3,197,20160,12,1,1,1,,0.0,0.0,0.0,785696189290487,352769637489998,785696181290487,,
1797360,4,17,3,111,20072,11,1,1,2,,,,0.0,785697233290487,352769639489998,785697230290487,,
1853052,4,17,3,43,20064,11,1,1,2,,,,0.0,785697920290487,352769641489998,785697917290487,,
1853010,5,17,3,43,20028,11,1,1,2,,,,0.0,785698984290487,352769643489998,785698977290487,,
1853010,5,17,3,43,20028,12,1,1,2,,,,0.0,785698985290487,352769643489998,785698977290487,,
1853030,4,17,3,43,20009,14,1,1,1,,0.0,0.0,0.0,785695551290487,352769644489998,785695545290487,,
1795861,4,17,3,89,20067,12,1,1,1,,17.0,196.0,0.0,785697943290487,352769646489998,785697937290487,,
1795861,4,17,3,89,20067,14,1,1,1,,17.0,196.0,0.0,785697945290487,352769646489998,785697937290487,,
1796103,4,17,3,93,20014,14,1,1,3,,,,0.9,785699061290487,352769649489998,785699056290487,,
1837534,4,17,3,197,20021,13,1,1,2,,,,0.0,785694529290487,352769651489998,785694523290487,,
1837518,4,17,3,197,20024,1,1,1,4,2.0,,,,785698450290487,352769652489998,785698448290487,785698448290487.0,
1915150,4,18,4,127,20092,1,1,1,2,,,,0.0,785693827290487,352769654489998,785693824290487,785693824290487.0,
1915150,4,18,4,127,20092,11,1,1,2,,,,0.0,785693828290487,352769654489998,785693824290487,,
1915993,4,18,4,89,20101,13,1,1,2,,,,0.0,785699094290487,352769656489998,785699089290487,,
1916000,4,18,4,89,20009,12,1,1,2,,,,0.0,785697259290487,352769657489998,785697255290487,,
1916000,4,18,4,89,20009,13,1,1,2,,,,0.0,785697260290487,352769657489998,785697255290487,,
1916000,4,18,4,89,20009,14,1,1,2,,,,0.0,785697261290487,352769657489998,785697255290487,,
1856960,1,17,3,31,23433,11,1,1,2,,,,0.0,707805160126144,352769667489998,707805156126144,,
1856960,1,17,3,31,23433,12,1,1,2,,,,0.0,707805161126144,352769667489998,707805156126144,,
1856994,1,17,3,31,23453,14,1,1,2,,,,0.0,707805201126144,352769668489998,707805189126144,,
1852395,4,17,3,31,20114,12,1,1,2,,,,0.0,707805568126144,352769672489998,707805562126144,,
1857771,1,17,3,31,22053,1,1,1,2,,,,0.0,707806159126144,352769673489998,707806153126144,707806153126144.0,
1857771,1,17,3,31,22053,11,2,2,2,,,,0.0,707806163126144,352769673489998,707806154126144,,
1857101,1,17,3,31,23562,13,1,1,2,,,,0.0,707807336126144,352769675489998,707807332126144,,
1857819,1,17,3,31,22062,1,1,1,2,,,,0.0,707805597126144,352769681489998,707805595126144,707805595126144.0,
1856930,1,17,3,31,23328,11,1,1,2,,,,0.0,707805365126144,352769682489998,707805357126144,,
1856930,1,17,3,31,23328,13,1,1,2,,,,0.0,707805367126144,352769682489998,707805357126144,,
1856930,1,17,3,31,23328,14,1,1,2,,,,0.0,707805368126144,352769682489998,707805357126144,,
1856944,1,17,3,31,23368,13,1,1,2,,,,0.0,707805395126144,352769683489998,707805385126144,,
1857128,1,17,3,31,23616,13,1,1,2,,,,0.0,707805626126144,352769685489998,707805622126144,,
1857128,1,17,3,31,23616,14,1,1,2,,,,0.0,707805627126144,352769685489998,707805622126144,,
1855295,1,17,3,31,24545,11,1,1,2,,,,0.0,707805855126144,352769686489998,707805853126144,,
1852348,4,17,3,31,20149,1,1,1,2,,,,0.0,707805644126144,352769689489998,707805640126144,707805640126144.0,
1469863,5,55,5,59,20261,12,1,1,2,,,,0.0,478152665489998,923462,478152662489998,,
1469621,5,55,5,59,20042,14,1,1,2,,,,0.0,491757693126144,923565,491757688126144,,
1468106,1,55,5,59,21681,13,1,1,2,,,,0.0,491757861126144,923676,491757857126144,,
1468106,1,55,5,59,21681,14,1,1,2,,,,0.0,491757862126144,923676,491757857126144,,
1468139,1,55,5,59,21698,12,1,1,2,,,,0.0,491757875126144,923677,491757872126144,,
1468139,1,55,5,59,21698,13,1,1,2,,,,0.0,491757876126144,923677,491757872126144,,
1467836,1,55,5,59,21546,11,1,1,1,,3.0,0.0,0.0,707804907126144,923687,707804901126144,,
1467909,1,55,5,59,21583,14,1,1,1,,2.0,0.0,0.0,707805041126144,923689,707805034126144,,
1467945,1,55,5,59,21601,1,1,1,2,,,,0.0,707807290126144,923690,707807288126144,707807288126144.0,
1469754,5,55,5,59,20248,1,1,1,2,,,,0.0,1287172283290487,924030,1287172280290487,1287172280290487.0,
1469754,5,55,5,59,20248,12,1,1,2,,,,0.0,1287172285290487,924030,1287172280290487,,
1469921,4,55,5,59,20278,14,1,1,3,,,,0.0,1092695456290487,924125,1092686756290487,,
1468101,1,55,5,59,21679,1,1,1,2,,,,0.0,942083812290487,924131,942083808290487,942083808290487.0,
1468333,1,55,5,59,21795,14,1,1,2,,,,0.0,942083531290487,924132,942083523290487,,
1469860,5,55,5,59,20288,11,1,1,2,,,,0.0,942159831290487,924134,942159826290487,,
1469927,4,55,5,59,20071,1,1,1,2,,,,0.0,942165007290487,924135,942165000290487,942165000290487.0,
1469927,4,55,5,59,20071,12,1,1,2,,,,0.0,942165009290487,924135,942165000290487,,
1469866,5,55,5,59,20263,13,1,1,2,,,,0.0,1287189433290487,924140,1287189299290487,,
1467748,1,55,5,59,21502,13,1,1,2,,,,0.0,1287172463290487,924142,1287172455290487,,
1856807,1,17,3,31,23208,11,1,1,2,,,,0.0,785696437290487,352769387489998,785696431290487,,
1856807,1,17,3,31,23208,14,1,1,2,,,,0.0,785696440290487,352769387489998,785696431290487,,
1856819,1,17,3,31,23196,14,1,1,2,,,,0.0,785693904290487,352769388489998,785693898290487,,
1856836,1,17,3,31,23260,14,1,1,2,,,,0.0,785695698290487,352769392489998,785695693290487,,
1857700,1,17,3,31,21828,14,1,1,2,,,,0.0,785693937290487,352769394489998,785693924290487,,
1856863,1,17,3,31,23287,12,1,1,2,,,,0.0,785695724290487,352769395489998,785695716290487,,
1856989,1,17,3,31,23458,1,1,1,2,,,,0.0,785693972290487,352769401489998,785693965290487,785693965290487.0,
1857643,1,17,3,31,21750,1,1,1,2,,,,0.0,785696478290487,352769402489998,785696475290487,785696475290487.0,
1857643,1,17,3,31,21750,11,1,1,2,,,,0.0,785696479290487,352769402489998,785696475290487,,
1857885,1,17,3,31,22123,1,1,1,2,,,,0.0,785698563290487,352769405489998,785698556290487,785698556290487.0,
1857885,1,17,3,31,22123,11,1,1,2,,,,0.0,785698564290487,352769405489998,785698556290487,,
1857885,1,17,3,31,22123,12,1,1,2,,,,0.0,785698565290487,352769405489998,785698556290487,,
1852476,4,17,3,31,20031,12,1,1,2,,,,0.0,1287856300290487,352769408489998,1287855264290487,,
1857816,1,17,3,31,22065,12,1,1,2,,,,0.0,785696506290487,352769409489998,785696502290487,,
1858016,1,17,3,31,22316,12,1,1,2,,,,0.0,785694041290487,352769410489998,785694037290487,,
1855302,1,17,3,31,24538,11,1,1,2,,,,0.0,785696525290487,352769412489998,785696522290487,,
1852398,4,17,3,31,20104,1,1,1,2,,,,0.0,1287852801290487,352769413489998,1287852796290487,1287852796290487.0,
1852360,4,17,3,31,20143,12,1,1,2,,,,0.0,1287852610290487,352769414489998,1287852606290487,,
1852428,4,17,3,31,20184,14,1,1,2,,,,0.0,1287854227290487,352769415489998,1287854220290487,,
1837462,4,17,3,197,20107,1,1,1,2,,,,0.0,1287856543290487,352769417489998,1287855254290487,1287855254290487.0,
1852385,4,17,3,31,20049,13,1,1,2,,,,0.0,1287853679290487,352769418489998,1287853674290487,,
1796366,4,17,3,97,20202,12,1,1,2,,,,0.0,1287854247290487,352769420489998,1287854242290487,,
1852368,4,17,3,31,20079,1,1,1,2,,,,0.0,1287852428290487,352769423489998,1287852424290487,1287852424290487.0,
1852455,4,17,3,31,20123,11,1,1,1,,7.0,345.0,0.0,1287853832290487,352769424489998,1287853826290487,,
1852408,4,17,3,31,20178,1,1,1,2,,,,0.0,1287853432290487,352769427489998,1287853426290487,1287853426290487.0,
1852408,4,17,3,31,20178,14,1,1,2,,,,0.0,1287853436290487,352769427489998,1287853426290487,,
1837465,4,17,3,197,20039,12,1,1,2,,,,0.0,1287852967290487,352769429489998,1287852960290487,,
1837465,4,17,3,197,20039,14,1,1,2,,,,0.0,1287852969290487,352769429489998,1287852960290487,,
1852435,4,17,3,31,20141,13,1,1,2,,,,0.0,1287852644290487,352769430489998,1287852636290487,,
1852435,4,17,3,31,20141,14,1,1,2,,,,0.0,1287852645290487,352769430489998,1287852636290487,,
1796323,4,17,3,97,20010,12,1,1,2,,,,0.0,1287853286290487,352769432489998,1287853279290487,,
1852448,4,17,3,31,20025,1,1,1,2,,,,0.0,1287853914290487,352769433489998,1287853910290487,1287853910290487.0,
1853027,4,17,3,43,20053,13,1,1,4,2.0,,,,1287854082290487,352769437489998,1287854077290487,,
1837530,4,17,3,197,20068,11,1,1,2,,,,0.0,1287856314290487,352769440489998,1287855255290487,,
1916056,5,18,4,89,20085,13,1,1,3,,,,0.0,1287855513290487,352769443489998,1287855258290487,,
1916239,5,18,4,89,20090,1,1,1,2,,,,0.0,1287852508290487,352769444489998,1287852502290487,1287852502290487.0,
1915895,5,18,4,89,20113,14,1,1,1,,0.0,0.0,0.0,1287853142290487,352769446489998,1287853135290487,,
1857666,1,17,3,31,21781,1,1,1,2,,,,0.0,785698637290487,352769452489998,785698635290487,785698635290487.0,
1856865,1,17,3,31,23285,12,1,1,2,,,,0.0,785698039290487,352769454489998,785698032290487,,
1856865,1,17,3,31,23285,14,1,1,2,,,,0.0,785698041290487,352769454489998,785698032290487,,
1856825,1,17,3,31,23271,11,1,1,2,,,,0.0,785696594290487,352769455489998,785696586290487,,
1856825,1,17,3,31,23271,12,1,1,2,,,,0.0,785696595290487,352769455489998,785696586290487,,
1857035,1,17,3,31,23466,13,3,3,2,,,,0.0,785694789290487,352769456489998,785694779290487,,
1857087,1,17,3,31,23522,12,2,2,2,,,,0.0,785696632290487,352769459489998,785696624290487,,
1857088,1,17,3,31,23521,1,1,1,2,,,,0.0,785698672290487,352769460489998,785698670290487,785698670290487.0,
1857088,1,17,3,31,23521,13,1,1,2,,,,0.0,785698675290487,352769460489998,785698670290487,,
1852338,4,17,3,31,20142,14,1,1,2,,,,0.0,942212180290487,352769461489998,942212171290487,,
1857876,1,17,3,31,22132,12,1,1,2,,,,0.0,785694849290487,352769463489998,785694840290487,,
1858000,1,17,3,31,22332,13,1,1,2,,,,0.0,785696681290487,352769464489998,785696672290487,,
1857855,1,17,3,31,22099,1,1,1,2,,,,0.0,785694112290487,352769466489998,785694107290487,785694107290487.0,
1857855,1,17,3,31,22099,12,1,1,2,,,,0.0,785694114290487,352769466489998,785694107290487,,
1856952,1,17,3,31,23360,12,1,1,2,,,,0.0,785697547290487,352769468489998,785697540290487,,
1856872,1,17,3,31,23278,11,1,1,2,,,,0.0,785694168290487,352769470489998,785694164290487,,
1837453,4,17,3,197,20077,1,1,1,2,,,,0.0,942212200290487,352769475489998,942212196290487,942212197290487.0,
1837556,4,17,3,197,20028,14,1,1,2,,,,0.0,942211593290487,352769476489998,942211584290487,,
1852406,4,17,3,31,20175,14,1,1,2,,,,0.0,942210844290487,352769478489998,942210835290487,,
1852507,4,17,3,31,20070,1,1,1,2,,,,0.0,942210893290487,352769479489998,942210890290487,942210890290487.0,
1852994,4,17,3,43,20200,12,1,1,2,,,,0.0,942211457290487,352769480489998,942211450290487,,
1852994,4,17,3,43,20200,13,1,1,2,,,,0.0,942211458290487,352769480489998,942211450290487,,
1852418,4,17,3,31,20018,11,1,1,2,,,,0.0,942211483290487,352769481489998,942211479290487,,
1852418,4,17,3,31,20018,12,1,1,2,,,,0.0,942211484290487,352769481489998,942211479290487,,
1852431,4,17,3,31,20097,14,1,1,2,,,,0.0,942212102290487,352769483489998,942212093290487,,
1796307,4,17,3,97,20079,1,1,1,2,,,,0.0,1092692149290487,352769486489998,1092687381290487,1092687381290487.0,
1853001,4,17,3,43,20201,13,1,1,2,,,,0.0,942212236290487,352769491489998,942212228290487,,
1795828,4,17,3,89,20099,13,1,1,2,,,,0.0,942211066290487,352769492489998,942211060290487,,
1852723,4,17,3,37,20200,11,1,1,2,,,,0.0,942211085290487,352769495489998,942211082290487,,
1796345,4,17,3,97,20075,14,1,1,3,,,,0.0,1092695810290487,352769496489998,1092687117290487,,
1796356,4,17,3,97,20060,12,1,1,2,,,,1.9,942211413290487,352769498489998,942211409290487,,
1796356,4,17,3,97,20060,14,1,1,2,,,,1.9,942211415290487,352769498489998,942211409290487,,
1852467,8,17,3,31,20098,11,1,1,1,,2.0,0.0,0.0,942211731290487,352769499489998,942211729290487,,
1795842,4,17,3,89,20031,13,1,1,2,,,,0.0,942212314290487,352769500489998,942212305290487,,
1797391,4,17,3,111,20005,12,1,1,2,,,,0.0,1092694447290487,352769501489998,1092687166290487,,
1853026,4,17,3,43,20018,1,1,1,2,,,,0.0,942211764290487,352769502489998,942211761290487,942211761290487.0,
1837508,4,17,3,197,20055,12,1,1,2,,,,0.0,1092694403290487,352769503489998,1092687099290487,,
1795874,4,17,3,89,20030,13,1,1,2,,,,0.0,1092695071290487,352769504489998,1092687352290487,,
1789941,4,17,3,63,20056,1,1,1,2,,,,0.0,1092692395290487,352769506489998,1092687083290487,1092687083290487.0,
1915913,5,18,4,89,20043,12,1,1,2,,,,0.0,942230687290487,352769509489998,942230683290487,,
1915977,5,18,4,89,20078,12,1,1,2,,,,0.0,1092694188290487,352769510489998,1092687314290487,,
1857667,1,17,3,31,21780,14,1,1,4,2.0,,,,785693220290487,352769514489998,785693214290487,,
1856495,1,17,3,31,22840,12,1,1,2,,,,0.0,785695753290487,352769515489998,785695747290487,,
1856878,1,17,3,31,23272,12,1,1,2,,,,0.0,785698699290487,352769518489998,785698695290487,,
1856878,1,17,3,31,23272,14,1,1,2,,,,0.0,785698701290487,352769518489998,785698695290487,,
1857030,1,17,3,31,23471,11,1,1,2,,,,0.0,785698151290487,352769521489998,785698139290487,,
1857032,1,17,3,31,23469,14,1,1,2,,,,0.0,785694218290487,352769522489998,785694207290487,,
1857055,1,17,3,31,23500,11,1,1,2,,,,0.0,785695797290487,352769526489998,785695790290487,,
1857055,1,17,3,31,23500,12,1,1,2,,,,0.0,785695798290487,352769526489998,785695790290487,,
1857754,1,17,3,31,22016,12,1,1,2,,,,0.0,785693338290487,352769527489998,785693331290487,,
1857093,1,17,3,31,23516,1,1,1,2,,,,0.0,785697679290487,352769530489998,785697671290487,785697673290487.0,
1857093,1,17,3,31,23516,11,1,1,2,,,,0.0,785697680290487,352769530489998,785697671290487,,
1857093,1,17,3,31,23516,14,1,1,2,,,,0.0,785697683290487,352769530489998,785697671290487,,
1857727,1,17,3,31,21962,1,1,1,2,,,,0.0,785696724290487,352769531489998,785696719290487,785696719290487.0,
1857727,1,17,3,31,21962,11,1,1,2,,,,0.0,785696725290487,352769531489998,785696719290487,,
1852340,4,17,3,31,20124,1,1,1,2,,,,0.0,942083293290487,352769533489998,942083289290487,942083289290487.0,
1855672,1,17,3,31,22166,1,1,1,2,,,,0.0,785696802290487,352769535489998,785696799290487,785696799290487.0,
1855672,1,17,3,31,22166,13,1,1,2,,,,0.0,785696805290487,352769535489998,785696799290487,,
1856927,1,17,3,31,23331,14,1,1,2,,,,0.0,785693425290487,352769536489998,785693415290487,,
1856942,1,17,3,31,23370,12,1,1,2,,,,0.0,785696828290487,352769537489998,785696824290487,,
1856914,1,17,3,31,23344,11,1,1,1,,2.0,0.0,0.0,785696874290487,352769538489998,785696870290487,,
1855516,1,17,3,31,23403,14,1,1,1,,3.0,0.0,0.0,785694955290487,352769539489998,785694945290487,,
1855305,1,17,3,31,24535,14,1,1,2,,,,0.0,785694253290487,352769540489998,785694247290487,,
1857096,1,17,3,31,23567,13,1,1,2,,,,0.0,785698203290487,352769542489998,785698195290487,,
1852343,4,17,3,31,20029,1,1,1,2,,,,0.0,942083854290487,352769545489998,942083848290487,942083848290487.0,
1852490,4,17,3,31,20062,1,1,1,1,,0.0,0.0,0.0,942082818290487,352769546489998,942082815290487,942082815290487.0,
1852451,5,17,3,31,20080,14,1,1,3,,,,0.0,1092695383290487,352769547489998,1092686676290487,,
1852451,5,17,3,31,20080,1,1,1,3,,,,0.0,1092690832290487,352769547489998,1092686676290487,1092686676290487.0,
1852451,5,17,3,31,20080,11,1,1,3,,,,0.0,1092692736290487,352769547489998,1092686676290487,,
1852451,5,17,3,31,20080,12,1,1,3,,,,0.0,1092693880290487,352769547489998,1092686676290487,,
1852990,4,17,3,43,20043,11,1,1,2,,,,0.0,942083593290487,352769548489998,942083588290487,,
1852492,4,17,3,31,20094,1,1,1,2,,,,3.0,942082403290487,352769551489998,942082400290487,942082400290487.0,
1852492,4,17,3,31,20094,11,1,1,2,,,,3.0,942082404290487,352769551489998,942082400290487,,
1852492,4,17,3,31,20094,12,1,1,2,,,,3.0,942082405290487,352769551489998,942082400290487,,
1796295,5,17,3,97,20016,11,1,1,2,,,,0.0,942082465290487,352769552489998,942082461290487,,
1796285,4,17,3,97,20044,11,1,1,2,,,,0.0,942084837290487,352769553489998,942084833290487,,
1856954,1,17,3,31,23358,14,1,1,2,,,,0.0,491758805126144,352769751489998,491758799126144,,
1856903,1,17,3,31,23301,14,1,1,2,,,,0.0,491758827126144,352769752489998,491758821126144,,
1852374,4,17,3,31,20055,14,1,1,2,,,,0.0,491758876126144,352769754489998,491758871126144,,
1852493,4,17,3,31,20105,11,1,1,2,,,,0.0,491758911126144,352769756489998,491758909126144,,
1852479,4,17,3,31,20133,1,1,1,1,,6.0,23.0,0.0,491758923126144,352769757489998,491758922126144,491758922126144.0,
1852479,4,17,3,31,20133,12,1,1,1,,6.0,23.0,0.0,491758925126144,352769757489998,491758922126144,,
1852357,4,17,3,31,20116,11,1,1,1,,5.0,191.0,0.0,491759036126144,352769758489998,491759034126144,,
1796313,4,17,3,97,20021,14,1,1,2,,,,0.0,491759271126144,352769765489998,491759266126144,,
1796301,4,17,3,97,20087,14,1,1,2,,,,0.0,491759374126144,352769767489998,491759369126144,,
1852453,4,17,3,31,20206,14,1,1,2,,,,0.0,491759495126144,352769769489998,491759490126144,,
1852996,4,17,3,43,20048,1,1,1,2,,,,0.0,491759506126144,352769770489998,491759505126144,491759505126144.0,
1853019,4,17,3,43,20045,1,1,1,2,,,,0.0,491759601126144,352769773489998,491759600126144,491759600126144.0,
1796348,4,17,3,97,20201,14,1,1,2,,,,0.5,491757269126144,352769776489998,491757264126144,,
1852464,4,17,3,31,20154,11,1,1,2,,,,0.0,491757308126144,352769778489998,491757306126144,,
1795840,4,17,3,89,20025,13,1,1,2,,,,0.0,491757328126144,352769779489998,491757324126144,,
1853014,4,17,3,43,20006,12,1,1,2,,,,0.0,491757388126144,352769781489998,491757385126144,,
1853035,4,17,3,43,20024,1,1,1,2,,,,0.8,491757428126144,352769782489998,491757427126144,491757427126144.0,
1837515,4,17,3,197,20011,12,1,1,2,,,,0.0,491757446126144,352769783489998,491757443126144,,
1857721,1,17,3,31,21968,12,1,1,2,,,,0.0,478151161489998,352769823489998,478151152489998,,
1856790,1,17,3,31,23171,11,1,1,2,,,,0.0,478151203489998,352769825489998,478151200489998,,
1855296,1,17,3,31,24544,1,1,1,2,,,,0.0,478151289489998,352769828489998,478151287489998,478151287489998.0,
1855296,1,17,3,31,24544,12,1,1,2,,,,0.0,478151291489998,352769828489998,478151287489998,,
1852351,5,17,3,31,20129,12,1,1,2,,,,0.0,478151313489998,352769829489998,478151310489998,,
1852351,5,17,3,31,20129,14,1,1,2,,,,0.0,478151315489998,352769829489998,478151310489998,,
1852341,4,17,3,31,20182,14,1,1,2,,,,0.0,478151407489998,352769831489998,478151402489998,,
1852410,5,17,3,31,20085,1,1,1,2,,,,0.0,478151598489998,352769836489998,478151597489998,478151597489998.0,
1852410,5,17,3,31,20085,11,1,1,2,,,,0.0,478151599489998,352769836489998,478151597489998,,
1796331,5,17,3,97,20077,14,1,1,2,,,,0.0,478151633489998,352769838489998,478151628489998,,
1796375,4,17,3,97,20011,14,1,1,2,,,,0.0,478151659489998,352769839489998,478151655489998,,
1796340,4,17,3,97,20080,11,1,1,1,,10.0,265.0,0.0,478151751489998,352769840489998,478151747489998,,
1796372,4,17,3,97,20061,13,1,1,1,,0.0,0.0,0.0,478151906489998,352769843489998,478151902489998,,
1852438,4,17,3,31,20171,1,1,1,1,,0.0,0.0,0.0,479490890489998,352769844489998,479490889489998,479490889489998.0,
1852438,4,17,3,31,20171,13,1,1,1,,0.0,0.0,0.0,479490893489998,352769844489998,479490889489998,,
1796321,4,17,3,97,20053,11,1,1,3,,,,0.0,478151942489998,352769845489998,478151940489998,,
1837502,5,17,3,197,20155,1,1,1,2,,,,0.0,478152132489998,352769850489998,478152130489998,478152130489998.0,
1837533,4,17,3,197,20006,14,1,1,2,,,,0.0,478152189489998,352769852489998,478152184489998,,
1852461,4,17,3,31,20103,14,1,1,4,2.0,,,,478152228489998,352769853489998,478152223489998,,
1853039,5,17,3,43,20034,11,1,1,2,,,,0.0,478152328489998,352769858489998,478152325489998,,
1853039,5,17,3,43,20034,13,1,1,2,,,,0.0,478152330489998,352769858489998,478152325489998,,
1795928,5,17,3,89,20061,12,1,1,2,,,,0.0,478152378489998,352769859489998,478152374489998,,
1795852,5,17,3,89,20090,12,1,1,3,,,,0.0,478152403489998,352769860489998,478152400489998,,
1917892,5,18,4,89,20163,11,1,1,2,,,,0.0,478152512489998,352769865489998,478152510489998,,
1915175,5,18,4,127,20026,1,1,1,2,,,,0.0,478152604489998,352769867489998,478152603489998,478152603489998.0,
1915175,5,18,4,127,20026,13,1,1,2,,,,0.0,478152607489998,352769867489998,478152603489998,,
1915125,5,18,4,127,20043,1,1,1,4,2.0,,,,478152618489998,352769868489998,478152617489998,478152617489998.0,
1915125,5,18,4,127,20043,14,1,1,4,2.0,,,,478152622489998,352769868489998,478152617489998,,
1915966,5,18,4,89,20120,14,1,1,2,,,,0.0,478152634489998,352769869489998,478152629489998,,
1854651,2,17,3,31,23232,1,1,1,2,,,,0.0,942083683290487,559740535126144,942083677290487,942083677290487.0,352769800489998.0
1856781,2,17,3,31,23180,13,1,1,2,,,,0.0,1092694724290487,559740537126144,1092686694290487,,352769801489998.0
1856781,2,17,3,31,23180,1,1,1,2,,,,0.0,1092690719290487,559740537126144,1092686694290487,1092686694290487.0,352769801489998.0
1856781,2,17,3,31,23180,11,1,1,2,,,,0.0,1092692825290487,559740537126144,1092686694290487,,352769801489998.0
1856970,2,17,3,31,23423,11,1,1,2,,,,0.0,942084003290487,559740549126144,942083997290487,,352769808489998.0
1856970,2,17,3,31,23423,14,1,1,2,,,,0.0,942084006290487,559740549126144,942083997290487,,352769808489998.0
1856997,2,17,3,31,23450,11,1,1,2,,,,0.0,942084448290487,559740551126144,942084444290487,,352769811489998.0
1856997,2,17,3,31,23450,12,1,1,2,,,,0.0,942084449290487,559740551126144,942084444290487,,352769811489998.0
1859375,2,17,3,31,21803,1,1,1,2,,,,0.0,942085050290487,559740557126144,942085039290487,942085039290487.0,352769805489998.0
1859375,2,17,3,31,21803,11,1,1,2,,,,0.0,942085051290487,559740557126144,942085039290487,,352769805489998.0
1859375,2,17,3,31,21803,14,1,1,2,,,,0.0,942085053290487,559740557126144,942085039290487,,352769805489998.0
1857896,2,17,3,31,22193,11,1,1,2,,,,0.0,942084483290487,559740561126144,942084477290487,,352769820489998.0
1855691,2,17,3,31,22147,12,1,1,2,,,,0.0,942085144290487,559740567126144,942085140290487,,352769821489998.0
1797322,4,17,3,111,20109,12,1,1,2,,,,0.0,491757525126144,352769785489998,491757521126144,,
1796095,4,17,3,93,20009,14,1,1,2,,,,0.0,491757549126144,352769786489998,491757544126144,,
1837522,4,17,3,197,20202,1,1,1,2,,,,0.0,491757585126144,352769788489998,491757583126144,491757583126144.0,
1915887,4,18,4,89,20086,11,1,1,2,,,,0.0,528824623126144,352769790489998,528824621126144,,
1915950,4,18,4,89,20056,1,1,1,1,,0.0,0.0,0.0,528824550126144,352769791489998,528824547126144,528824547126144.0,
1916233,4,18,4,89,20152,12,1,1,2,,,,0.0,528824643126144,352769793489998,528824640126144,,
1916233,4,18,4,89,20152,13,1,1,2,,,,0.0,528824644126144,352769793489998,528824640126144,,
1915181,4,18,4,127,20025,14,1,1,2,,,,0.0,528824660126144,352769794489998,528824655126144,,
1852336,4,17,3,31,20201,14,1,1,2,,,,0.0,491757667126144,352769795489998,491757662126144,,
1857695,1,17,3,31,21833,13,2,2,2,,,,0.0,478150540489998,352769802489998,478150535489998,,
1859375,1,17,3,31,21803,14,1,1,2,,,,0.0,478150641489998,352769805489998,478150635489998,,
1859375,1,17,3,31,21803,12,3,3,2,,,,0.0,478150642489998,352769805489998,478150637489998,,
1852392,4,17,3,31,20205,11,1,1,2,,,,0.0,478150719489998,352769809489998,478150716489998,,
1856997,1,17,3,31,23450,11,1,1,2,,,,0.0,478150777489998,352769811489998,478150774489998,,
1856997,1,17,3,31,23450,12,1,1,2,,,,0.0,478150778489998,352769811489998,478150774489998,,
1856997,1,17,3,31,23450,14,1,1,2,,,,0.0,478150780489998,352769811489998,478150774489998,,
1857067,1,17,3,31,23488,13,1,1,2,,,,0.0,478150843489998,352769812489998,478150838489998,,
1857067,1,17,3,31,23488,14,1,1,2,,,,0.0,478150844489998,352769812489998,478150838489998,,
1857773,1,17,3,31,22051,11,1,1,2,,,,0.0,478150880489998,352769813489998,478150878489998,,
1857773,1,17,3,31,22051,12,1,1,2,,,,0.0,478150881489998,352769813489998,478150878489998,,
1857790,1,17,3,31,22034,11,1,1,2,,,,0.0,478150898489998,352769814489998,478150896489998,,
1852330,4,17,3,31,20109,12,1,1,2,,,,0.0,478150920489998,352769815489998,478150917489998,,
1857074,1,17,3,31,23535,13,1,1,2,,,,0.0,478150987489998,352769817489998,478150982489998,,
1857748,1,17,3,31,22022,14,1,1,2,,,,0.0,478151014489998,352769818489998,478151009489998,,
1857913,1,17,3,31,22176,13,2,2,2,,,,0.0,478151052489998,352769819489998,478151047489998,,
1855691,1,17,3,31,22147,13,1,1,2,,,,0.0,478151110489998,352769821489998,478151106489998,,
1857721,2,17,3,31,21968,1,1,1,2,,,,0.0,942082785290487,559740569126144,942082779290487,942082779290487.0,352769823489998.0
1857067,2,17,3,31,23488,13,1,1,2,,,,0.0,942083236290487,559740571126144,942083224290487,,352769812489998.0
1857067,2,17,3,31,23488,14,1,1,2,,,,0.0,942083237290487,559740571126144,942083224290487,,352769812489998.0
1857790,2,17,3,31,22034,1,1,1,2,,,,0.0,942085173290487,559740575126144,942085169290487,942085169290487.0,352769814489998.0
1856790,2,17,3,31,23171,11,1,1,2,,,,0.0,942085212290487,559740579126144,942085208290487,,352769825489998.0
1856790,2,17,3,31,23171,14,1,1,2,,,,0.0,942085215290487,559740579126144,942085208290487,,352769825489998.0
